,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,FB,FTV,GOOG,GPC,HIG,HST,JPM,KR,OGN,PG,PPL,PRU,PYPL,RE,ROL,ROST,UNH,URI,V,VRSK,WRK,XOM,IVV,IWM,EWU,EWG,EWL,EWQ,IEUS,EWJ,EWT,MCHI,INDA,EWY,EWA,EWH,EWZ,EWC,IEMG,LQD,HYG,SHY,IEF,TLT,SEGA.L,IEAA.L,HIGH.L,JPEA.L,IAU,SLV,GSG,REET,ICLN,IXN,IGF,IUVL.L,IUMO.L,SPMV.L,IEVL.L,IEFM.L,MVEU.L,XLK,XLF,XLV,XLE,XLY,XLI,XLC,XLU,XLP,XLB,VXX
ABBV,0.9407146147522404,0.2807100350266593,0.12153129425155551,0.17144787431703315,0.15961971688659207,0.26241053432140576,0.2746660755816471,0.1950206036666602,0.17766258832258192,0.3112503232337342,0.2628910309990069,0.22815555236852905,0.1266908527743116,0.4151226915681148,0.3072459683605536,0.14849256369941294,0.24761134533638673,0.28233557528719505,0.15126096445204085,0.2559695995802345,0.142862706741802,0.3911922904257225,0.2682868629985498,0.3440983215705643,0.15289764751456114,0.10575484934536379,0.15306469741407333,0.37938625078436267,0.15135255178468945,0.11731058837171988,0.3145638414122331,0.17382677214006692,0.20317690138261316,0.148342255299722,0.1674208844053232,0.03235979487611775,0.11673435656295232,0.19359491208156537,0.10164569746226618,0.24241661102090004,0.149423420990417,0.24398800025311135,0.1956440183587627,0.2454039102558159,0.3169796848092865,0.2719136594662003,0.3078622998801273,0.07851836946961753,0.12402724705105658,0.3051399509627063,0.23236110006368021,0.16060182362740652,0.2206974496326181,0.13442928912933763,0.1370822993430336,0.1364676187773526,0.06279648385928598,0.11091086300248724,0.11517294391554266,0.01941548288528852,0.12537370705814319,0.13337235864226427,0.1443839057918523,0.06802043238515583,0.04610956930051194,0.16215969155826065,0.08465290380770892,-0.003394122495881544,0.05864290296905417,-0.0013456088856558528,-0.020494292401767977,-0.07641138204673886,-0.07495333414463158,-0.02913759301686885,0.05464444550840255,-0.06725675047937883,0.023297188154612347,0.02264793297721393,0.16057948773543826,0.12437337351137316,0.1312002688969375,0.22162283507914352,0.16073458044464228,0.10061262617240108,0.0026582482378780916,0.06542717920659159,0.11181691519128763,0.061934192531296776,0.07794452119872022,0.24914236160925796,0.21819921067602568,0.32309756590142225,0.30486834730800877,0.20340375674950226,0.2092286845248495,0.18866399256518268,0.14075286271501353,0.1909925607432756,0.20687815814972815,-1.1986095926979636
ACN,0.2807100350266593,1.037137862764345,0.1498383887610926,0.2676389291198728,0.5134883967382688,0.587114243676662,0.536352294990545,0.43541875225459736,0.32578507967623477,0.5293622667197715,0.42891976359679057,0.26202675145941845,0.39421236299324125,0.2544454722492441,0.7311418519920314,0.5175981012884349,0.6494564849047837,0.4252991139640827,0.35625046353159323,0.24552348696928364,0.19399305497254135,0.25607498663539524,0.6140915624661051,0.5178999244879534,0.22466223123083695,0.3475580112162303,0.4529177647221059,0.47548226630450946,0.47099904197593817,0.42794793431478606,0.5430979839455007,0.36780474107294864,0.3220863929054639,0.3127569923887174,0.26736896583763414,-0.06872248834239808,0.17953965035705804,0.27328216078969847,0.17106425806919492,0.28914661329114244,0.37762283455880796,0.2997351191875181,0.5264628042904216,0.5216303143375148,0.4601173958821213,0.5382893701768026,0.5645427787788725,0.4435514150391124,0.3197217686983718,0.20780181508277792,0.4472979283768905,0.40032557991853424,0.3975599932619706,0.30006844117515336,0.30898604281144015,0.3374008145450485,0.19383737118120603,0.28264677544348665,0.27906729164410554,0.24233447323635957,0.31192285905882666,0.3584232809076884,0.3487900507057853,0.16369419682626565,0.3191830295620227,0.3195284445072529,0.28780967818924574,0.062282336510387636,0.11641298481733241,0.009200410544875985,0.01572096277732387,-0.01260919826234695,-0.08432764951779645,0.12023458379731419,0.09488867426842022,0.08810284171944477,-0.0040568447780839475,0.19939027439821522,0.1601195431503766,0.31771050238115034,0.3859247637899583,0.5512039343689228,0.27000807875830046,0.060724170821049174,0.16086809479867575,0.24980275649286093,0.08809696761390325,0.006310880415798146,0.2387374418175559,0.597020096594666,0.3585613756620685,0.4071577568319237,0.25067488133047877,0.5088367411407191,0.39235230410734734,0.3876800553315738,0.24747907498940774,0.2749929700376189,0.43475369095476196,-1.9432165047480343
AEP,0.12153129425155551,0.14983838876109262,0.4609501612285978,0.15270021084942997,0.15420267867141052,-0.048376906520992316,0.1265264946185609,0.03385758649258297,0.2146997694876419,0.17002034325268092,0.11588439648011195,0.17380235782998824,0.22529492522599798,0.1751753228304401,0.22932262418011184,0.093781694776896,0.12588255520269098,0.10357154630140969,0.19290341829811727,0.09425774639085853,0.33823250290191154,-0.05377353590622984,0.1690248442705999,-0.002300252593604247,0.13415734125527723,0.06787348471534334,0.2770656602212181,0.05895219918450909,0.17248490768768204,0.1429541498273952,0.0894866161902069,0.13757142463668076,0.17650836148369625,0.035338548506486975,0.0724195794246306,0.1649377214073896,0.11604589219499296,0.2343599723459017,0.2361273820797238,0.08535080227763095,-0.022365608495574712,0.1530541714727628,0.17952604090582938,0.11763094895946515,0.18222911244210957,0.005505914708773264,0.14333160912407578,0.1806088809032858,0.18647303516317335,0.007457949213502539,0.11406855376103785,0.012929307081895351,0.09486710614911907,0.03969127200462832,0.063912282431354,0.06091053811456757,0.018177870009485463,0.04920641147079965,0.010968689458305553,-0.12438530001671017,0.03784491536620596,0.03765536540680423,0.07444774127784283,0.043187043361292865,-0.0022801663238350726,0.04917110091439754,-0.0183922318197036,0.002697545629787937,0.02635642239996221,0.0016034805811844122,0.0016185757770730857,-0.02315731734599356,-0.01581596856248403,0.06930511414405491,-0.05481820550691843,-0.020962579322390016,-0.02000172687839431,-0.006600740443154097,0.009022631275615117,0.14991220522594,-0.06797893319507665,0.05319722204080469,0.16266426985811183,-0.04267013249927297,-0.0964837338215384,-0.011538869048780659,-0.033433987258567284,-0.02743457541185196,-0.045769867332844195,0.07164814068004044,0.11354908457064454,0.13961670616500124,-0.008998693759784132,0.07036736578735422,0.13078536142937824,0.12918581308829774,0.35719815425303797,0.1994049654193431,0.09872481309217711,-0.6225372626532952
AIZ,0.1714478743170332,0.2676389291198728,0.15270021084942997,0.901926468744661,0.45235773355405406,0.19101332404287583,0.6756485260549825,0.06675380788229383,0.2586403797577675,0.4770166666829451,0.5693590723606099,0.13046282678256796,0.22011110861577204,0.13845708272260204,0.24062274195709452,0.4656700178844117,0.31072472615321584,0.5803327417750319,0.15799582040972734,0.3226946654497212,0.25221472080821034,0.5254934632232702,0.360323000751142,0.6264331407566472,0.11874755049529943,0.0716300844597658,0.21800161049566363,0.6154660448218782,0.2068372202431291,0.39732759288191427,0.2150814445339028,0.40603015274781223,0.6928623667639081,0.5222697226576775,0.4859294256190527,0.11455425038369964,0.20463849990267524,0.1292869710081588,0.2362128971532324,0.5779582986255763,0.03606255853345225,0.5044044784278956,0.27773316574467816,0.4443034042075517,0.30112826491373756,0.724838487314177,0.24866362396501873,0.14675916300749378,0.6255987345385046,0.3832628031240823,0.26773111622967477,0.41054460760909667,0.39012819232288987,0.20476257798745445,0.15265672415051115,0.2822330080351587,0.12254559432422113,0.21433219277488705,0.11055704587668323,0.05285183060315372,0.13359676037220838,0.13759558178995956,0.2484960969404722,0.14671115523461462,0.22202329744631538,0.2726084375388335,0.1069329877630369,-0.04002181399683537,0.06824120927233246,-0.002967365461368548,-0.0640689639971152,-0.18072586308792585,-0.06239801690301137,0.061925115430755635,0.07605414948885413,0.012348922110949647,-9.176075235056523e-05,0.15124435938109496,0.20162921373746193,0.26507927457393676,0.10347485823509485,0.14878300024330873,0.23378006037011043,0.15427019263566455,0.05711282507295254,0.15190902798356573,0.14596807377262933,-0.07193414525334212,0.0976892671813918,0.1655843035339483,0.509822543774008,0.1830621286510717,0.455147085291101,0.29989226143960074,0.42189687443445306,0.19898724024975975,0.19065624857272007,0.19599739209612277,0.3972497022848238,-1.4192678548395834
ALLE,0.15961971688659204,0.513488396738269,0.15420267867141052,0.45235773355405406,1.173018862673002,0.44342988820225226,0.6140054383161686,0.13705452641945903,0.35655571586472945,0.6691225393135685,0.5012402870463032,0.09871078868667975,0.4229746120425591,0.21435424727804495,0.6072525301209147,0.6453597533667951,0.6797029480202955,0.622751561371554,0.32412619367398654,0.2384947215144724,0.1982089023646113,0.36092157887589493,0.6395090713745623,0.5929318781156989,0.19343784035473252,0.10004989236383192,0.36119074236843324,0.5208956158121312,0.2939214761049483,0.5871984249373923,0.29934980479362794,0.5072060749005245,0.42795867948371547,0.40021561513837856,0.3606136969683196,0.18415182692624937,0.08713572591175943,0.22391886802320318,0.21431242022786148,0.436678510629752,0.17756693260199713,0.48489831038957665,0.4601471009905299,0.5605600747920585,0.36291922150548106,0.8361668526917374,0.4395509303775302,0.3833215995415955,0.6030349321781828,0.3166922738129599,0.36174590517788285,0.4605902512201634,0.3235180168678862,0.2435493793249739,0.23503833774089944,0.27899670030257034,0.12781913331577105,0.257141512180261,0.2098402686089672,0.054419704790529586,0.22645344148322705,0.3250009864665197,0.27446117183720864,0.15123280948401494,0.22849949676954884,0.2934663272079378,0.17280061213016565,0.021750210753469404,0.09644811064151099,0.01179628651093476,-0.006722725561327445,-0.06985021649221845,0.002321076295550836,0.16876547550883703,0.12342708034188986,0.1273852124710546,-0.045823067255136976,0.1489200699032359,0.2187153712066923,0.31156592438834274,0.2204884388230335,0.3457899992482008,0.2463084428750794,0.10970861507125941,0.06298920241791893,0.177577415333204,0.08160383756761738,0.006072802341979701,0.12073983126001521,0.37446674363706567,0.4326020403741212,0.2820277934992749,0.3519721112570268,0.3598619434523993,0.5280744169068718,0.29640214672215764,0.2163000019535208,0.27324570942300713,0.45493193276630733,-1.5522176092231632
AMAT,0.26241053432140576,0.587114243676662,-0.048376906520992254,0.19101332404287583,0.4434298882022523,2.395702884086656,0.9118507233941069,0.81703775950886,0.2109078643637008,0.6289910772745604,0.538373724098294,-0.06773289617196487,0.24041824762152617,0.20084802438674196,0.5542330250380847,0.6248499235989462,0.842858146266198,0.5408775354006939,0.3607489507380703,0.1939359290980988,0.11935389415139296,0.6478317406270002,0.6216298889882101,1.1234202345907227,0.2496503106658037,0.23767847887593788,0.28665960796274526,0.8570348286467618,0.9640681920048733,0.4214141617957426,0.8725323092227152,0.29442419347775456,0.24041351555708135,0.6860088406340364,0.37354450149707796,-0.21702269349714803,0.13000834731449223,0.05360372196560313,0.02523356414364327,0.46921742367008007,0.7249249100551908,0.3063923003658368,0.36088266156423965,0.5173647557501392,0.34714461785291373,1.091309395882768,0.4693313991579999,0.15093078455969514,0.2387663752710593,0.4606939834622716,0.6491265973806505,0.8830985059941394,0.5875098253980331,0.4709996103999753,0.40645438735969663,0.5347822625375359,0.2953063894129162,0.46201387751016254,0.6808320653939586,0.651096949298818,0.5071207259089087,0.7521566061744043,0.5430659209379575,0.2875739901593846,0.5524461647907345,0.5359324336837201,0.6087527487777225,0.09556903558320883,0.19931914003878834,0.011634240175332083,0.007064123569582072,-0.02483639365466703,-0.01748432577992868,0.14594665348228458,0.042619204681588835,-0.004543573364380574,0.017807847779126782,0.2529104225874405,0.30575160985152483,0.32685828176900833,0.8941502863911169,1.0675089521201466,0.35078712650130855,0.27708978073563134,0.26973827648353504,0.25354766169115794,0.13279162331507402,0.07661338125522786,0.2114820456707358,1.0699562490927659,0.46291931461116803,0.3501402745744485,0.5617079157176057,0.8789699868903729,0.4789411621473718,0.5854920201097206,0.024901044186859032,0.14713423669700315,0.4878404950490771,-3.0624478096839924
AMP,0.27466607558164713,0.5363522949905449,0.12652649461856086,0.6756485260549826,0.6140054383161687,0.9118507233941069,1.549304708573898,0.32356631966331534,0.41518178600883265,0.8878808148718028,0.9956910108632222,0.01785349274982179,0.2700067032615136,0.23197476194333097,0.5723712668605522,0.7623575779951061,0.8562708308355497,0.9657706289272783,0.30174167814054487,0.4204308165451341,0.3485890592509806,0.9706715469298569,0.6002565722396795,1.279822865841124,0.20367010636388738,0.013399225676347954,0.22246889975159598,1.1607097641395225,0.5230170229475393,0.6378441388691043,0.5324332793793434,0.6697055354176873,0.8850092984669896,0.9652428968097345,0.8308724208680083,0.09433460228480078,0.27683538504705757,0.11919055655302326,0.3111993102142835,1.027039812001674,0.3476410140585042,0.6932092565095214,0.35171674249723156,0.7903889835594691,0.42907864205795926,1.4507568007834992,0.49263697234464016,0.18073270025422947,0.8428145965253758,0.7422842593551098,0.5576135801936599,0.8352922392405241,0.7945603125485332,0.4457244804855601,0.3298967960924005,0.5695180358497821,0.270413247273465,0.4432166492845625,0.4206723745240714,0.3907070149424594,0.38629549538840785,0.5328523750872164,0.556405924279073,0.3168170511623494,0.570512778534182,0.574284620993276,0.4280706146708319,-0.04347641774370439,0.13998676995495593,-0.013430456757256248,-0.10566693079931888,-0.2693268649622646,0.061862557799105065,-0.04420129569360513,0.16595452659114646,-0.015016632936917245,0.008752548967012809,0.1627663829439282,0.3935438894513835,0.40917281123290083,0.4867271351596792,0.5100442419087132,0.42166682755312046,0.3507237687126236,0.2452300574843203,0.28849534153953327,0.3469486089005793,-0.15800783301820565,0.21882999169408426,0.5259447724357545,0.8926544859230496,0.31048831885306755,0.8932640056631516,0.6964318046118512,0.7418897421610855,0.46919989349746366,0.19724917040031173,0.2626445840186763,0.6898883975394434,-2.7993811691860135
AMZN,0.19502060366666016,0.4354187522545973,0.03385758649258295,0.06675380788229382,0.13705452641945906,0.8170377595088602,0.3235663196633154,1.7250517566528714,0.19317456826834825,0.22429510714661877,0.14011437502067411,0.01828562281178489,0.210336772690838,0.06110880578885635,0.39841522041629907,0.16956897219360634,0.513280712140112,0.051163655979169866,0.2817441298237853,0.13744522130244638,0.10874547443667897,0.06420458493454455,0.4726653875929187,0.5771096480569569,0.24757859114361855,0.4237979268765528,0.4232791377403656,0.28490451336565287,1.0813685114026648,0.0261032760729104,0.9614477108181111,0.06910819551194364,-0.10921500658059642,0.34264512470900665,0.050124362337624025,-0.12787990929970078,0.11032637943591543,0.019689333556465138,-0.05462823483555673,0.020821464274190054,0.6523502661582053,-0.011300032437292976,0.340237278707728,0.3961918355911397,0.20473544968550222,0.21117639085725692,0.5063048858906817,0.3809320539479561,-0.01305778409200636,0.09747892524311356,0.5093258853407416,0.43059162237244436,0.30306234819013894,0.30810637022221177,0.29119722601386877,0.34436356457561285,0.19778430949825146,0.26084344778727786,0.3832688385463465,0.4272114968673676,0.33456946139552457,0.42625256603315126,0.34335177540033024,0.13042979937655771,0.38654777855108446,0.3250720674888785,0.3742686189069646,0.09454194077995208,0.15060438503825133,0.00778049199205136,0.02883417069470563,0.06245344360305824,-0.11600488418692728,0.1007253838520787,0.09663270132049052,0.12775191842231073,-0.03234384746330674,0.13842636460376584,0.1338750268488341,0.27979155301861974,0.5766669172986171,0.79870688935286,0.2398078707767072,0.1299948667632254,0.25445662957155507,0.24456311107686812,0.10678369325712662,0.14479296631868696,0.25143002892552907,0.8699422110206272,0.13777302308181466,0.24857080353928682,0.06494514443089301,0.8740918596862624,0.18181948184189484,0.6567571463332923,0.1311116765395799,0.121832177121977,0.19018139666794967,-2.1838336465751267
AVB,0.17766258832258192,0.32578507967623477,0.21469976948764188,0.25864037975776744,0.3565557158647295,0.21090786436370082,0.4151817860088326,0.19317456826834828,0.7409597457759444,0.41672919454198293,0.44250665890319385,0.09167320553779891,0.24292693530903775,0.1504001807056388,0.2916605224169056,0.3413684499154429,0.4318550752890216,0.27519306015447104,0.2663298242913889,0.213864203268601,0.29438553637271436,0.24294279619852216,0.40440545078119383,0.5209163466421548,0.04752192943001602,0.07380138318922887,0.5275944337011501,0.3628651254620028,0.13738966112691495,0.28638011377778305,0.25984895509618966,0.2870147935575291,0.35439709093293664,0.4274141422405322,0.2629019425371807,0.1107666585789875,0.12640441611198264,0.18893176343714274,0.25814899668016883,0.33818022873656634,0.11320770635625238,0.32185052312943446,0.2405017479727062,0.39997375253001805,0.23299302759690393,0.3858483854519854,0.3911229079399053,0.21075658065825298,0.26782848101461143,0.16296531834013953,0.2672737493377207,0.3015389176849047,0.2817979894658012,0.16497731038731153,0.15027245783740498,0.19985569181001653,0.09040813664816534,0.13839239166430295,0.1560306415685804,-0.022769698162259735,0.1435778383351453,0.16794536221231404,0.22948722764986984,0.07516455882853856,0.1321071163105949,0.2146200539312354,0.09775255962294432,0.01199708567248412,0.07338523962576504,0.0026110830132513485,-0.00398753604318254,-0.059860646807231986,-0.08033462904221615,0.09515637878475335,0.10394930342794562,0.11704523032224479,-0.05261536137234896,0.10838025345711233,0.10919223294478367,0.4286154994987023,0.09738029073905854,0.23773135189220201,0.24502001521118028,0.04124869868687479,0.005874900700959178,0.08313472292084906,0.059819788510944584,-0.0167736248978809,0.07578286025478562,0.2714715695848279,0.29213038917364614,0.19403764941228274,0.20582153788175794,0.28586197493330956,0.31362777316059337,0.21233687548669478,0.2668382322893664,0.20462851940017424,0.2401070830353081,-1.2972892697629046
AVY,0.31125032323373414,0.5293622667197715,0.17002034325268092,0.4770166666829452,0.6691225393135682,0.6289910772745605,0.8878808148718027,0.2242951071466188,0.4167291945419829,1.4503336918135061,0.6877048201000957,0.19735114668528533,0.372757352141348,0.27477378905049926,0.5714077703099936,0.7611109369801842,0.7193387296246477,0.834647153295316,0.33962355535573313,0.36255297180602813,0.3182180741707774,0.6703957312790283,0.6147926684396706,1.0280750118948554,0.23746684564875756,0.08221092050442597,0.30256285313494113,0.7965160853089303,0.46063941991035323,0.6344605574885002,0.5258384914380513,0.6694673276647385,0.6130531835676364,0.7081965720571871,0.6137113117443467,0.07518883802503448,0.22736331656562248,0.23580438368069243,0.24839748870692255,0.6486895952666465,0.29020611052388884,0.48045169542514404,0.496204353101643,0.717601792903134,0.37234859388583447,1.1795692921062078,0.5373581418222824,0.2951811058360969,0.9052770636979047,0.5271797671574308,0.46179714745442507,0.6150996601163955,0.540323848654904,0.33792869493654815,0.27805853109457046,0.4327862387662916,0.20343843009508109,0.2880223976832919,0.2914649139478577,0.20310124219641967,0.2956212132994199,0.38954400249706406,0.4165621506557538,0.22985102202480676,0.415815532027311,0.4530557361348275,0.2760408583355183,-0.01730943854578696,0.11293264300600936,0.002298106186239687,-0.059189998706146954,-0.17735007110767645,-0.06546758885270833,0.10335250138330981,0.15717857449883796,0.05805209120917047,-0.015741581179095018,0.21933646816357932,0.27297710229745725,0.35628042000283794,0.411662484997879,0.41596194128116953,0.34101992325666,0.193978602860613,0.10766415108531671,0.20542981142671077,0.2006244380019396,0.003934270325020784,0.14109607715400088,0.445637343415581,0.6394413138776822,0.29799592192316315,0.6031563758187013,0.4885121005896169,0.6402788216828549,0.42487072295857103,0.24218044597579158,0.276006910155148,0.6344124635694507,-2.1619072250596694
