,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,FB,FTV,GOOG,GPC,HIG,HST,JPM,KR,OGN,PG,PPL,PRU,PYPL,RE,ROL,ROST,UNH,URI,V,VRSK,WRK,XOM,IVV,IWM,EWU,EWG,EWL,EWQ,IEUS,EWJ,EWT,MCHI,INDA,EWY,EWA,EWH,EWZ,EWC,IEMG,LQD,HYG,SHY,IEF,TLT,SEGA.L,IEAA.L,HIGH.L,JPEA.L,IAU,SLV,GSG,REET,ICLN,IXN,IGF,IUVL.L,IUMO.L,SPMV.L,IEVL.L,IEFM.L,MVEU.L,XLK,XLF,XLV,XLE,XLY,XLI,XLC,XLU,XLP,XLB,VXX
0,0.0013629738990914575,0.0099907301009452,-0.009492487999025911,0.017600511714376488,0.01854404530631104,0.03083893642905977,0.005263651363664579,0.013238875978820452,-0.006675124237603747,-0.0019445043882129198,0.0011961293566526976,-0.01780490223424902,0.005911338148440137,-0.014744623744360474,0.008393741558449186,-0.002933155067329718,0.002649958218258419,0.0009333281542200922,0.012975195364855807,0.005042997618129874,-0.006605539804541483,0.003620076672483208,0.01778508784238486,0.051182452178558435,0.02999573106454978,0.048109816995968835,-0.010465860218720202,-0.007229779059453989,0.018108548640987543,0.0027831488399687743,0.002149953790599568,0.03314050788174949,0.018013383745106637,-0.0023502310730827425,-0.0008964927219032859,0.016906638050012024,-0.016932952602411344,-0.008150156702861011,-0.0033772535521188196,-0.005194813987444924,-0.008412411240140472,0.0002815734679071369,0.018349136453696513,0.02912225312230632,0.0023823445015986877,0.04930757383162199,-0.02001139211388292,0.006557110646223663,0.024981620411870686,0.008554173995047876,0.003493997944452154,0.022785253708459408,-0.008642608195935875,-0.01379766414999084,-0.019245013434378233,-0.012698570842025081,-0.024987670977583143,-0.004329661738498025,0.004937514861144798,-0.014429804639800814,-0.029602342554321925,-0.019239154804092884,-0.008138855459474126,-0.0012318082458677715,-0.013797958945283018,-0.006135794898727731,-0.014488134176758649,-0.003107958259085386,-0.0010539724238478598,0.0005872004452047719,-0.0008861970979285871,-0.00824954291894553,0.0019247802883786136,-0.0021693681929977338,0.0015552995511358692,0.003833396514046683,0.004867530660099373,-0.012137642909939128,-0.005399601895919481,-0.004222347285121497,0.0038179267553366536,0.0,-0.010656537750326045,0.007443189720968579,0.02086093158396185,0.002832149419317531,0.014246828482560092,-0.0012669141675885065,0.005212075706299668,0.005170327774575156,0.0028754589745938475,-0.0033268217114157395,0.006702836617310304,0.011955726012532253,0.005714882469485261,0.007311873299727267,-0.009633646960144127,-0.0032966338686692964,0.0005947234241796551,0.022166233623983622
1,0.007012226100093777,-0.012018803981835191,-0.001796986787069521,-0.0032808136431636825,-0.023503540315545912,-0.04628406376913663,-0.008106910954368551,-0.03204151179047354,0.0046068711735447465,-0.02368499852738548,0.0854634264902705,-0.007180609783566716,0.002565817964782724,-0.0023986823085726527,-0.038142292071279726,-0.009486753303465711,-0.023498282247217617,-0.005988083734310479,-0.023829275998711097,-0.015074957621513896,0.004408561073166339,0.04809019264782499,-0.013263164176914088,0.01735771907280359,-0.021326585193692793,-0.04455140828376525,-0.0014037204740233733,-0.029453238707787044,-0.028119967850972927,-0.029330950398016142,-0.028289657943765256,-0.024903717808084203,-0.00283775132168973,0.0023502310730827425,0.010841343005396631,-0.05691189302078037,0.008502285429315304,-0.010971371650600581,-0.0006767699170646679,0.013252431932962772,-0.02478512039727665,0.004144801177893953,-0.020266665517294058,-0.0168329889022667,-0.011815900029598758,-0.012214362740807339,0.0007428198643779638,-0.03490137053891562,-0.0199805323082618,0.028975752741212446,-0.011572379867469174,-0.013437784813115528,0.005373156365326537,-0.008243554266961883,-0.009246973771834366,-0.009362173148459885,-0.0039367029157126865,-0.003570534326103214,-0.009588733351206358,-0.0043217427188233515,0.010261140667553903,-0.014745663927753228,-0.0025839577362738453,-0.004529577892398162,0.029384390133815774,0.005337636547785074,-0.0023785160414320217,-0.0028054928875613783,-0.0029334137136416416,-0.00046971484657643003,-0.0013308037777939319,-0.0016158764819813598,-0.0018862107252859417,9.445351244186106e-05,0.0019178880061461179,0.0036455050552945956,0.003421809658304742,-0.004078870391506673,0.010770204605188738,-0.002117945495290652,-0.03039753999483219,-0.021112623484573767,-0.0012863972481271801,0.020120354240705574,0.02610036853689124,0.012646242059771495,0.02033049436045342,0.0010770185863409054,0.009032796277185007,-0.02341393435288719,0.004167753936143548,-0.00645278485682077,0.03807604112704954,-0.017067974163846422,-0.009873698027242028,-0.020693715895937714,-0.015818197920847155,-0.011156927095386848,-0.009078959927276031,0.005884897068735739
2,0.008529151087713238,-0.015221993435321934,-0.0014623688161918835,0.011601713369781663,-0.0024059489425134473,0.019287906778002295,0.0008705878887669272,-0.007986178727374948,-0.004149383546812047,-0.0020973963771222515,0.01268568321245489,-0.016446030426314984,0.0024089693450344285,-0.003528430359324375,-0.02020132043327738,-0.01150419443789863,0.009027414954745794,-0.0012520156319153486,-0.015270163139380344,-0.013578831208316267,0.0007328160988628873,-0.0005741867561264158,0.00020978983833686016,-0.02542068814217835,-0.035039041211446964,-0.029441870716873098,-0.008641296680005794,-0.00408444539121966,-0.01856198095248196,-0.0035839764525187334,0.019568937752612037,0.0028062903908327996,-0.0021334748983345975,0.0005865838530438872,0.009441397380991923,-0.01564978821753149,0.0006510566053772315,-0.008750721241875148,-0.008499115999057949,0.007903734805592144,-0.0077416545609754195,-0.01245055732590128,-0.05119226081835526,-0.019334860012930832,0.003474380142300504,-0.002077331722928122,0.018977180502070645,-0.015064936656616013,-0.01623076210875274,-0.01019461738783356,-0.0023168826157284883,-0.014538870289110939,-0.003280176218335207,0.006979702092112294,-0.002273366591044823,0.0034876244458272865,0.002363844948513716,-0.013938103399242507,-0.007330570262490177,-0.018782933075943475,-0.012056428791493268,-0.012995366605952796,-0.0090969217965724,-0.013713072959612216,0.01177640740778596,-0.006408509486040881,-0.011806150392115633,-0.006812623820230179,-0.0034135860620709835,-0.0017633758557531465,-0.007127641249811134,-0.01216767426477361,-0.0021214170946537436,-0.0017008081900653504,-0.003107047846012456,-0.0015607086372499968,-0.01635851301009783,-0.01371768863085343,0.008002156301652352,-0.012086893068774085,0.003361317891177773,0.0026635496482105836,-0.004731217872824267,-0.01327757398790963,-0.015486538328851829,-0.004835195228567457,0.01218719683971603,-0.014413503848605735,0.006628405665634052,0.005855854025059948,0.0025960158123750077,-0.0052395488653020905,-0.00168570440624638,-0.004858553132756072,-0.008770210211327623,-0.014702002031397932,-0.00822931343176947,-0.007642320130104352,-0.010495334191580774,0.019095602299315395
3,0.012879567475192921,0.010463633209107037,0.006396247852833881,-0.014355173122703846,0.0009962868887347653,-0.04087430096360034,0.01633225651039716,0.005493550479586773,-0.013774236491395975,0.005617371764603085,-0.019700040444290856,-0.010691465342313577,-0.006184553590393271,0.02569529000649684,0.007889802194093853,-0.012505510684571952,-0.004173361518668983,0.002689988957721212,0.010806318502103451,0.012268478506207714,0.0025608794707019378,0.02942727149034763,-0.009459502559016286,-0.06795061998354157,0.0030727477869527675,0.013782269475230535,-0.02075951187792402,-0.011318931571635105,3.397344271416358e-05,-0.014028628142658484,-0.0009212408741836597,-0.01634122652525516,-0.005139206095818416,-0.02735004558240739,-0.017802200168946847,0.022723197085031455,-0.0009766818014820267,0.006177597748066255,0.0020463671743939926,-0.010522136488752665,0.007172615700278051,-0.013650407564900213,-0.02488628341754273,0.0011601605216187139,0.00689113610787917,0.03837547205368441,0.0013591516424744654,0.002871929583537103,0.010773771162027934,0.012727140401402437,-0.00522684855049782,-0.022969328402159483,0.009216695872297898,-0.0066613755290556576,-0.0008280048991018418,0.0002677285252850048,-0.0020483305531771023,-0.014295058213022571,-0.021839783325106943,-0.020309449511134225,-0.005857239989527141,-0.02694196772265034,-0.022443196861604342,-0.0012559674671499543,0.014528125016097349,-0.007798907481739281,-0.01142473676319078,0.0022760353750959084,-0.004372179693803879,-0.0008239621025127875,0.004193637495524705,0.01819643841443508,0.0007718916858463487,-0.0017037962119454964,-0.005690636842998531,-0.002432657791580528,-0.012227284183891296,-0.032759076225886474,0.005299449714451843,-0.010426088065311312,-0.015783799089854167,-0.011235090644695411,-0.0021579307854286967,-0.014285969973764523,-0.005754418036982845,-0.009226118907406544,-0.012320476086151277,-0.0379034387167656,-0.004943797861341803,-0.006912162087673757,-0.009115793556894847,0.0025840962370837772,0.010830808500394085,-0.024538684760951668,-0.008948824218241391,0.001138654102847525,0.008825185859513418,0.006706932982162961,0.0033898190386016935,0.006965817068525837
4,0.01423951149384095,0.028070108360265245,0.008132342847292584,0.015680095093116186,0.005791816163304375,0.017517608132685325,-0.018677828559195753,0.030610751577703432,0.02559597796458224,0.015813626433148542,0.029575767511716755,0.017912549094592833,0.01739962441053322,0.01630855461935088,0.026291360957622523,0.007780471641741116,0.015289999689953149,-0.0439976126479662,0.05114434807904633,0.01302610633895629,0.017744436544353093,-0.004919536189634144,0.02248696600735478,0.03585512966795079,-0.004930781153850816,0.02625961715219205,0.03360613918252664,0.022848396526853332,0.023711940949659116,0.015176924998522523,0.03177355007040106,0.003381775871795334,0.018856363681913457,0.011387628559595075,0.008906629582029701,-0.043441065574761684,0.024136327960656345,0.00857243366355398,0.011180869310011943,-0.0038043357761958774,0.03364433596105165,0.010059321776183516,0.03360234001138762,0.00944188612569885,0.00961564754738653,-0.006367946148558623,0.10074159940869087,0.026155165213976872,0.012687020339232191,0.002127607599019754,0.02415415757504391,0.0192885246019614,-0.001480800955911743,0.001907773752117592,0.008043755543950759,0.002673859610136109,0.0012610029363893105,0.0038320609193451816,0.00399202126953746,-0.0023380001824273577,0.011903623959629517,0.019884775260661236,0.004440521669227593,-0.016899494902612666,-0.0016038862813809729,0.007530933306632015,0.0062478616469885395,0.0010969161380458559,0.0028381979775042865,0.0003531969208339092,0.0023123644188833836,0.0003494151224172626,-0.0012740058208065008,-0.0034161446897194025,-0.0023960957135056304,0.0020855210085057863,-0.0032272468469609628,-0.014857756025860702,0.00527151352855304,0.0207446610363351,0.009049826732992816,0.03696957374611465,0.005171264800543085,0.014558663874367994,0.029119409725382184,0.019630979691100947,0.002130529549418725,0.001933030575384631,0.004850724430704112,0.04280176889061149,0.012997323183815634,0.02020578126601169,-0.004257363990758378,0.021567254531150937,0.006944769648056237,0.028190556196694416,0.011990337639484316,0.01169600299674034,0.005784583008510147,-0.06494689186804292
5,-0.0074961144904541754,0.030816678568701406,0.0029912421825653013,0.009619203613397964,0.012462277032413205,0.04235193737848597,0.020651468601043277,0.03812737054383053,0.0035685557413982494,0.029242418494027866,0.015467746893140344,-0.006236889823650671,0.0026730087903583666,-0.00030823223650244813,0.03236078658969621,0.02613554747278446,0.02419950120635228,0.016381693304109213,0.004848855443886357,0.0063214491229945935,0.017787732926022315,-0.0067476466179199335,0.013421988095778659,0.04252532843181189,0.020106750000550733,0.030460305676785815,0.010263639996905383,0.014061164980053054,0.03756728502184181,0.011836171421809816,0.017912033146752826,0.022007216311809685,0.00936619414016171,0.032828238192628145,0.013482169243844488,0.0027566966686185523,0.014520428103076188,-0.0003115940341968937,0.0,0.012446023213785296,0.05021025980207039,0.009394712101275182,0.02927363462600807,0.020463750383984625,0.013871523643990358,0.007368094165310701,-0.008058708158642958,0.014586112485240221,0.03842384164933543,0.008992394829709482,0.0179118356588015,0.030217464199903787,0.004435840744265729,0.016695892538279633,0.013264177975783387,0.011680478586552745,0.021968630780074605,0.020973753322721223,0.033534941215241254,0.04559235971363229,0.023826364663726896,0.025038036987434786,0.01189181416039764,0.010173880857134776,0.014975625335303278,0.02304429747611314,0.030331215539155743,0.00046978148678356035,0.0002361157572741135,0.0,0.0,-0.005183574804227931,-0.003444265910075295,0.0011399516931718257,0.0051536792658761765,0.0006941531040187687,0.00556785149482808,0.004336318827016239,0.005243870331479883,0.01371086318883652,0.054245001964905004,0.028622060867553145,0.015143787237985151,0.010579325763178105,0.018879012596348055,0.004848139515052807,0.01071649478918113,0.017492732358926677,0.006492969371941548,0.024816107407938937,0.008742666672233224,0.0057315507825750345,0.0044089911881535215,0.03774027721223838,0.010377272753733457,0.022426749465145335,0.018803861735278815,0.003824612807283856,0.01467188889376736,-0.06945987427545619
6,0.000803246679405234,-0.0004525407277551352,-0.02293810278245978,-0.00829603473875462,-0.022495105179554997,0.0031071085728990866,0.012377514765653963,0.010772611139016064,0.0010231017420476718,0.004710925040065206,0.020476199523546512,-0.003587144082874083,0.0008893798304603351,0.004612601159937668,-0.03769442793698374,-0.01330117934170838,0.0018496020469083163,0.012255199643769643,0.005965230579068503,-0.010471366998365816,-0.00992214674490155,0.03241844846274322,-0.010810894076445088,0.059403260358153354,0.0030651336434290855,0.007996086132343372,-0.009913981633834723,0.023329495125705257,0.01815755496014404,0.001275006747180285,0.015937385164210838,0.007850237117295045,0.0034724667222914007,0.001728648415959988,0.017014507487831843,0.0123120777344643,0.03328510061020529,-0.004434820658475225,-0.005405413342211229,0.018647303720302766,0.022201409664862837,0.003979386151705455,0.005817737872025219,0.008049367541262953,-0.008841911019822568,0.030427076377831597,0.027000974955283752,0.002240909660595314,0.0034602077821022093,0.06214133250758014,0.006882487234682877,0.01047955752278007,0.01144209051062628,0.008399504039596106,0.013890482236958324,0.01389090075951982,0.011491737696285753,0.000312008787346052,0.003845271251109672,0.006210756549406504,0.00043592978304829444,0.008117317132678714,0.013049303920518174,0.005467987133887409,0.016933581243570917,0.012749013196865722,0.005690330632798002,-0.00023483329124207586,0.00035420420174769873,-0.0003531969208339092,-0.0023123644188833836,-0.004716478895669063,-0.0020566909813517498,-0.0011399516931718257,0.000367080594853908,0.007087918030310059,0.0014600451078203847,0.006708280919084597,0.007295466737557099,-0.004198709184571658,-0.0016013180467560062,0.003018622147123118,0.0056991530103363,0.003501613097530498,0.007234450450035457,0.016075028842030825,0.002037673645696181,-0.00013087200371630914,0.005440023815880046,0.0025897052835368584,0.01373011912110611,0.0026635692226051333,0.03502852443446258,0.00603748458424036,0.013703565584888722,0.008617252981597545,-0.013374209477531984,-0.0009218370779660034,0.01527647892910089,-0.07615798592699807
7,0.011755415437268546,0.016973538466201532,0.01716923526394254,0.011438498773715722,0.0014988786630585338,0.01539203479971274,0.016449439392583365,-0.0038501989081218824,0.028826285504359284,-0.027956339267288577,0.003372374048041138,0.0134931156315643,0.01310093694193526,-0.006000469933816532,0.006306305756976549,0.00972933005423915,0.027085052589875147,0.007709853523796717,0.005596692617400478,0.024010947269134775,0.008510681608948634,0.0072925293954417825,0.01060658088473776,-0.04169906693702785,-0.011688128490911609,-0.013974531819340719,0.02843306089736153,-0.003253105637649689,0.01246122043781206,0.013919458385732497,0.07108597102889203,0.007123855436473647,0.013770528289942519,-0.010998694248576246,-0.008037450487475617,-0.0006800996329197062,0.010253411138244406,0.017745706773308,0.006415643419883654,0.009892012878616185,-0.28223613955164417,0.0197660775347277,0.013762367940088005,-0.012355281155485898,0.02398367436951343,-0.011550982495760032,0.013083249455431378,0.01784857917374172,-0.00998053593753978,-0.0026014146416439843,0.00956085607144086,-0.009982807329884658,0.009002569240604608,0.0024753054659223395,0.00019986649960479497,0.004155945257307003,0.00970291721757377,0.015172970364319305,0.0038305417609203474,-0.008609761492005319,0.005866403787789132,0.00709992921249647,0.006031956969260399,0.000838593652656705,-0.0068642800585991814,0.004127968876901367,-0.0010017960297705741,7.824407400658373e-05,0.0015330771370747343,0.00023553835489842356,0.0020458389034194724,0.0033812072973589125,0.0006213493482594146,-0.008400230280670717,-0.00662859635145252,-0.006220821046436509,0.003204681778546714,-0.0004776799078838323,0.0031103947347523864,0.010810897407257158,-0.004282657856401695,0.007340683993786179,0.0071309061400426366,0.005630874208760517,-0.003501094416938688,-0.002723200194055586,-0.008241895416655876,-0.005907477279521789,-0.018843076363107336,0.008095765158540047,0.006795054875176287,0.013362250824912714,0.0032173357606568587,-0.0059833645792206624,0.00692786209090368,0.01977904143407372,0.014672951853153648,0.01191810372019475,0.003143702284504002,-0.021396642755842077
8,0.015106789383805719,-0.0394934126287918,0.0034431664884007063,-0.007808710619331194,-0.03445259854952276,-0.030658441653473645,-0.02902413293774586,-0.08134854074682529,-0.005659181914188238,-0.03844767802969784,-0.0006518760522595812,0.05277648812602376,-0.004984563061318781,-0.011329419565488053,-0.039054840242318534,-0.02709491920698026,-0.008411458382187043,0.006400555295742905,0.01686685114369979,0.03380426780732648,-0.006020917015161054,-0.014638630689674414,-0.016406754498283327,-0.014818929508674472,-0.006406891459350916,-0.018197936233597112,-0.0010199112454536419,0.12883643071272477,-0.30639058479708137,-0.08096232574757334,-0.03706127222419919,-0.01850807298245538,-0.012800398738313845,-0.005837750425977006,-0.00830439741427913,0.022644217098227504,-0.012377627069259045,0.009426483832378096,-0.001010230077672425,-0.012358311867736838,-0.06441283999047531,-0.01727387248267842,-0.023802982601087486,-0.030778128054325116,0.01856434574347876,-0.005502230316405843,-0.016618529425507234,-0.015968092187195637,0.005870229985412756,-0.01172817465090592,-0.023484884062746403,-0.019104537752522077,-0.010170027066224385,-0.009002106862451065,-0.021210758922599382,-0.011995004172633994,-0.017656410269467848,-0.021118806287133474,-0.01230978889256118,-0.006748129482603282,-0.013742196358486058,-0.020897056930874847,-0.011231229179105906,-0.004620911769654068,-0.007857968952129202,-0.017138821061070342,-0.010749169334403952,-0.008095927824731675,-0.00899629813135494,-0.0008244472840299721,-0.004274301789721768,-0.00783653723888822,-0.010497871946772541,-0.008278076245935129,-0.008907154126625905,-0.0059109906701591,-0.0005819161431390718,-0.010566919838217004,0.004132233417370568,-0.011512421729367173,-0.025537889906285915,-0.030376942992242917,-0.004608248772135504,-0.020257275252923534,-0.00880669959834579,-0.00815221428791979,-0.01118521790891025,0.011780261121626001,-0.013585137623503662,-0.029443970397217356,-0.011097178974094124,-0.004283682301081448,-0.009535780517333059,-0.03107922415154718,-0.016075620090256315,-0.06924645034532251,-0.004480712411346843,0.0002604044865064381,-0.017591635300322928,0.1146886822394313
9,-0.0005686391083976616,0.005627349793825509,-0.011373943634843009,0.008331495887098583,0.02668410687286915,-0.006909665658212383,0.012574693545162496,0.1269490204252115,-0.011698405224941588,-0.019977692441547568,0.009786840777556094,-0.006414127591471974,-0.013166835290698842,0.014257148148347554,0.009991067598755343,-0.008688184927953202,-0.0034780742696245426,-0.021241083829843355,-0.0025095419864138435,-0.011844667700983358,-0.009279161279223569,0.010944620247117065,-0.008527973762009644,0.031834651449081264,-0.014764914136413232,-0.012972765148780319,-0.01923134366188428,0.031578574133763304,-0.0028219379866545324,-0.025453745100973535,0.0025589498533369337,-0.022394013451540573,-0.02340525604315058,0.02200431408218817,0.0256271123460472,-0.007565682472938207,0.006056977079680337,-0.01602884211454736,-0.009138681203778365,0.042728607701902455,0.014218617564311309,0.0026259141032776157,-0.00882786671634106,-0.002333655352495967,-0.011523422309577924,-0.038137503166054465,-0.013697924467184208,0.004104480431406543,-0.01661245059064065,0.021479543463057915,0.005003067791907512,0.0042939425712065216,-0.002631969595718431,-0.002810311097389384,-0.0022483527522840774,0.0026199199847947163,-0.005698063291879052,0.007816203470366823,-0.00170439308660697,0.0059471805227806485,-0.0032999196468961323,0.010228117367653944,0.0039020275177885644,0.01338370863565208,-0.0003156139760900345,0.005485166823313126,0.0030349087703296362,-0.009993755099497292,-0.0039316407427794076,-0.00200514071600022,-0.007704065977923058,-0.014852125196549437,-0.00546803912080307,-0.003679689253791585,-0.006169972599367801,-0.0012213155667497588,0.000872691816749871,0.0038555147063559225,0.013821589873769025,-0.00810289937654618,0.009312588541293021,0.004786313056970748,-0.003364878959550399,0.007610767161636556,0.011870816547175256,0.0011241363680376537,0.005475060753200367,0.015878490802906597,0.002277020613631553,0.004018082778521226,0.01684934063145871,-0.003621519909724924,0.015504262663815105,0.02804688039168024,-0.010829139169453939,0.0025323636239766856,-0.007999394177594432,-0.012310297338852472,-0.01670277319568303,-0.036469711307814734
