,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,FB,FTV,GOOG,GPC,HIG,HST,JPM,KR,OGN,PG,PPL,PRU,PYPL,RE,ROL,ROST,UNH,URI,V,VRSK,WRK,XOM,IVV,IWM,EWU,EWG,EWL,EWQ,IEUS,EWJ,EWT,MCHI,INDA,EWY,EWA,EWH,EWZ,EWC,IEMG,LQD,HYG,SHY,IEF,TLT,SEGA.L,IEAA.L,HIGH.L,JPEA.L,IAU,SLV,GSG,REET,ICLN,IXN,IGF,IUVL.L,IUMO.L,SPMV.L,IEVL.L,IEFM.L,MVEU.L,XLK,XLF,XLV,XLE,XLY,XLI,XLC,XLU,XLP,XLB,VXX
ABBV,0.6948821614253406,0.2995795196258524,0.17122896004215984,0.23543774042584478,0.15152591192915718,0.28749056015384955,0.2739656143966246,0.11235438852254233,0.21001861430882995,0.20940856320141338,0.26790161226018827,0.23430128239724807,0.21089031002827535,0.33268113824140033,0.18680162531920252,0.11951004005352217,0.24462362716317498,0.29004361091623115,0.11893866023702208,0.32752812936739994,0.2083274583675716,0.3481299371056927,0.2406403571485598,0.2081834825278646,0.1671004998156922,0.11805202278435234,0.19027073254168794,0.33260430758966986,-0.006182278491685006,0.1144252896245754,0.22541452505852105,0.23081651107772128,0.23857740686030596,0.1367973434884591,0.20373045512797527,0.17244562008156009,0.17150993149469795,0.24426215083957176,0.16283963437993232,0.27818715843724195,0.05190373608643562,0.28000829709074776,0.22367983726418117,0.25649962172365404,0.346182970493058,0.25047552698541437,0.2506578845112713,0.14159595689682294,0.1793464898237312,0.2758046971520327,0.22871130178104618,0.15410721601601707,0.25937562619421856,0.2678909048316255,0.134187576983354,0.258011617444776,0.0606333920359528,0.16972211387505462,0.1434703333043009,0.029642000943320285,0.12926538843429483,0.1484484140466802,0.18167289740032566,0.12983778425878068,0.13614895355705908,0.16683932032305548,0.12547384897131617,-0.01928658166156113,0.058894752458843486,-0.011212395033581068,-0.0334746383392505,-0.0705933452289312,0.11008724076909798,0.011788115001420666,0.19541601555381136,0.1904183997069184,0.028705466710485104,0.07028187208466737,0.16203049734987235,0.11598180340534181,0.06865718530606581,0.16763454089649865,0.15207207141673237,0.18052709617978083,0.17591687638216288,0.1787225978460827,0.2169729763845264,-0.07553256100822847,0.18466966718611477,0.21944429947063904,0.26628524420789784,0.3121816117731074,0.26442602069395205,0.15521648798505394,0.18667527817073717,0.13146260818830832,0.11489116734296406,0.23863550380700946,0.22594028585705536,-0.5035904590976505
ACN,0.29957951962585233,1.5826739846108848,0.22150097270146885,0.5847317607237487,0.6562337418312536,0.9494666851348351,0.7138080042550442,0.648919818240388,0.5104798676240303,0.6762039080053625,0.529179483575388,0.2274886579658797,0.5274488524626142,0.279150656602709,0.8030760430566939,0.7606763245246427,0.8077067970144989,0.5776215822243282,0.4012776177753419,0.3732501731433576,0.360349304960353,0.30986903482658823,0.8726083425956991,0.7440135757022159,0.42991569860114337,0.8052341367986178,0.592068542828784,0.4401846462786947,0.7682404369856739,0.6492483947579338,0.7606964101174124,0.7095432976904443,0.40036978350329244,0.3457555925208086,0.4765546429865776,-0.08702105235964502,0.29183144839573205,0.3061610946984737,0.30580713636762263,0.47727326091270383,0.5904374428729711,0.31335937337273934,0.9045301343554507,0.9109554095284205,0.5885086373523325,0.7396638556272571,0.6053948198937699,0.7041307039897738,0.43443807470079454,0.22738442642152581,0.7833460443390726,0.6441401077767591,0.4401893069088327,0.7142328519802199,0.4372233427197616,0.6706591698419399,0.2661448864664177,0.6226503553573882,0.5983328786416087,0.41451918874845495,0.3793420985923514,0.6028932438330108,0.5502907454332626,0.4122307155057067,0.32040447566363556,0.4807878134446071,0.5370540131760944,0.11106885629811562,0.2766258448519782,0.03121754051623736,0.043227129060552254,0.0481324405764995,0.07329525169730913,0.10322908595952625,0.44175444909431955,0.32658004409642616,0.02024425034456366,0.20018499791835975,0.1825687007169025,0.3901787870749807,0.6825955120585007,0.7466772022930666,0.34192682804440194,0.5278152599529923,0.5650885935688886,0.4782365782102575,0.3511052702215871,-0.04746563983166956,0.3628630095280736,0.9222948818697307,0.5836340472796325,0.5977433495147935,0.26440635944871077,0.8197132355068257,0.5641785337734994,0.703526583421243,0.2745281291265615,0.3435549524669833,0.6561792999279058,-2.2292529733817807
AEP,0.17122896004215987,0.22150097270146882,0.4493647943315527,0.24471991826640294,0.2274598291355206,0.1196385216407701,0.17709707881322473,0.053919567554441224,0.2590096193920745,0.20310424869358853,0.1484174663421542,0.19240555431664508,0.3095696492980317,0.14666364738060614,0.22278724979560177,0.1748341790613289,0.2319451741424653,0.18887442737431964,0.2046900891932268,0.1866756505681473,0.3630571384448401,0.1561938394673999,0.2607179438514962,0.07518610237903456,0.23229201133766011,0.19657940459795403,0.28513771610114563,0.1748105919180753,0.09920425047990983,0.20316252837268822,0.15506657139620675,0.25883454220591795,0.2107223035772642,0.08596426864879901,0.10769810537950085,0.28907102831831366,0.17244721436687674,0.24556643278552515,0.25192972702780525,0.15969552897578015,0.02180014141447573,0.18458355106942387,0.3277498485456656,0.1958650438558417,0.22338371853214165,0.15616103905832698,0.1615443708393278,0.21159336973003753,0.23346438332060615,0.07487261882991687,0.1827889733177587,0.11832625374648874,0.1351038205854702,0.1325791161160814,0.09742879170968706,0.13248783024912236,0.04605852141146507,0.1402618482941075,0.06440872428303741,-0.03167229204071857,0.06879392958856807,0.12812802150074762,0.11754163184900908,0.11583870466074282,0.05452258652303364,0.1133480691604313,0.03618867848463847,0.054023680302144945,0.08247123374429347,0.02450856431753977,0.03870339668485047,0.05271817751418196,-0.02909117567949076,0.02484157703857522,0.10831126382776061,0.0758406023732279,0.009432615463997002,0.0591044770881375,0.08467039806608959,0.15997973368023027,0.12978411762451061,0.12032285212088228,0.18322451989579852,0.1420101763361819,0.1416039070718173,0.1540203431845875,0.07168388093718299,0.046460836587350236,0.10958921184055546,0.15899577950018892,0.1795327908147647,0.19502008415950484,0.09558534576432856,0.12304516791881126,0.19427083884599616,0.1510437172288886,0.25836489390607054,0.24916096509513505,0.16342532160741846,-0.2733546463455021
AIZ,0.2354377404258448,0.5847317607237487,0.2447199182664029,1.1985751348828217,0.554392879162223,0.6157770124695051,0.6773509276921785,0.32915111209216097,0.4540008259802294,0.5789736890603925,0.651246748911419,0.22174345763036513,0.4098589711494683,0.2178893565188214,0.3799760606766431,0.5877979653631628,0.4697131244999669,0.6091466106688347,0.31031033583206535,0.4237634723927209,0.38267448304742785,0.5774466661339707,0.5884176467033241,0.8685149580755068,0.36819112427949874,0.4071137753744363,0.3778257587145178,0.5201277077408129,0.4157947656539404,0.4693382456781627,0.41332350506951393,0.6602973410712736,0.6173557959687694,0.5359524617028288,0.5863214645153659,0.32837984733850784,0.37276738311738367,0.2188476052663641,0.2786647288017199,0.6947353149083966,0.3136481808791979,0.5383609998998828,0.6807099092121182,0.7233818190852989,0.3901050047596313,0.7862679011924092,0.38317872193154845,0.34924656065704385,0.6266860434268439,0.35471537191806973,0.5312521248824116,0.6389528078648603,0.43398689751240505,0.559172612615832,0.2973688758148608,0.5407071327261359,0.19786333299906958,0.4673215339071899,0.3906907090362402,0.31099485261110604,0.26075168014463196,0.4252140752409705,0.48621996054573746,0.3645004734542667,0.30538456614347814,0.42974245501590264,0.35801195706633937,0.02760837812383187,0.19036291612593914,0.017363736294551915,-0.02674166455138145,-0.08285782576688154,-0.15478373847018642,-0.07416370872656632,0.16419916553431588,0.1715316193446419,0.031198810537016473,0.17336574514575712,0.2988696566887708,0.3287717193351085,0.5593770585223077,0.4141954351352383,0.34605465695955395,0.3814105307583108,0.3606195708140878,0.2416600479492236,0.3321721191063809,0.1602884988267508,0.26576820363268633,0.5139525188263299,0.6616711193983138,0.34035754054138195,0.49415257168199744,0.5807519644758284,0.5499346144875947,0.4533951342926729,0.22126976562790338,0.30167988634697707,0.559112349694793,-1.3603327530841884
ALLE,0.15152591192915718,0.6562337418312537,0.2274598291355206,0.5543928791622231,0.8677768553987104,0.5556945179937248,0.5188931490254222,0.40609582131183,0.3792158976480399,0.5478404556019512,0.4059284189436327,0.08359287109509678,0.41866502846562914,0.18441988697945982,0.513523048583767,0.5985261654774903,0.5652061491947616,0.49987653701674994,0.3408961506632918,0.23155307129563704,0.3096516261991499,0.3645880285577673,0.6432507101414398,0.5461317086561889,0.35184957064496764,0.42659644391408913,0.3679713750937202,0.359086011539418,0.4694037556101667,0.5460614638573928,0.3631380094630427,0.578930632395759,0.3216836199509943,0.3193052986180603,0.3860583856779726,0.2606806154574944,0.23365693097555856,0.2101086469827019,0.23777259771163034,0.45646762800851226,0.4269860265881122,0.35252818814884757,0.6681103347628574,0.7094848451276845,0.30615975119593036,0.6707628094677827,0.34048638446904966,0.47126054613584484,0.4449982372652381,0.273085978405432,0.4713201442321596,0.49813583198744205,0.2679480050037914,0.4012998616386528,0.2445249611001019,0.38519430103891483,0.13277224599920384,0.4299194141234204,0.34412219161769214,0.1984297540361063,0.19880733547475232,0.39403846223680244,0.3315310399364171,0.31369031792537627,0.20615275449395215,0.3278094478907048,0.27509217533532476,0.08276952891596814,0.17653822454300103,0.027308506537772934,0.03488159256545431,0.03728900717866344,0.014934337672694099,0.04829984284656931,0.19700586656467897,0.155796795536354,0.015138356242110629,0.1498728902373532,0.2497553881750278,0.27337491148444587,0.40794368331251596,0.39341748339713645,0.2491516338335247,0.2817765026875946,0.2553089333789385,0.19886297209006157,0.19240018552504443,0.010727444989925816,0.16888586060580896,0.4920454386733186,0.4635408555382969,0.3097994545055569,0.3051843046889762,0.49599066179868995,0.4814842320131414,0.4281769667979886,0.2099093439299462,0.2720566806610151,0.4345426581829946,-1.0170354455093509
AMAT,0.2874905601538496,0.949466685134835,0.11963852164077007,0.6157770124695051,0.5556945179937247,2.5107733947988673,0.9186125950617386,0.860832498363213,0.4443069999381513,0.7297359872887157,0.62120366250719,0.09263887771140585,0.4162245333462824,0.15018081774410474,0.5788889423821216,0.82289585590764,0.937515503486963,0.7241051734138928,0.4253479924730348,0.4482200436242208,0.3270985520433484,0.6219757890970536,0.8669683237978113,1.2770760529310463,0.4680386313405283,0.7771606414532958,0.47217483505390495,0.857146084567081,0.8925130445947276,0.6376228688112223,0.9773882367027085,0.765002439331889,0.45047921143603575,0.6649780955604035,0.4779100895986218,-0.007626131020201344,0.254034775145626,0.15847518875328703,0.2001081704667892,0.6641567344843836,0.842789632068904,0.4207848616715835,0.8265151515536651,0.9987887980626878,0.535112975421136,1.133050597588001,0.5345663843751097,0.47838125905909074,0.4523808715753306,0.4336958946323014,0.948299035917619,1.119844743911502,0.4865333313224572,0.962259292497608,0.4482964770402319,0.8454571450238416,0.32464162338396313,0.797202818629911,0.9972040838490522,0.7165087268596052,0.47048004651122755,0.7917341921689872,0.7293134825563637,0.6363458199507378,0.44967487154676167,0.6296363258505435,0.7879654512835662,0.10383014030985718,0.3386012157164745,0.021113929340443347,0.005485938993565262,-0.030637757335050926,-0.02714136158723855,0.10138670507049947,0.34606621627748335,0.06989193137094919,0.02877291581324749,0.1736057255337682,0.3428658532598329,0.3959926035086863,1.1927422416788005,1.0828810987940933,0.4381015567765277,0.38824074303806105,0.42317950641603846,0.23873413975165356,0.32527668003518573,0.10265906929991829,0.22037792508610565,1.2865645337125782,0.6536989642264555,0.49580585771355634,0.5347528758171539,1.1589536371290148,0.6533359227066332,0.7981037672372066,0.15386241595665978,0.24166466271115752,0.6541712176443487,-2.3174395640451704
AMP,0.27396561439662453,0.7138080042550444,0.1770970788132247,0.6773509276921785,0.518893149025422,0.9186125950617386,1.128151433366483,0.4894910716566643,0.41548745870147136,0.6644029585670099,0.7412739163693046,0.11582756778401221,0.3425570566171318,0.2190480367385498,0.4443205691498885,0.6560237080609318,0.7551018974747256,0.7822200121725321,0.29198538786583556,0.42772401023468454,0.3490523987630576,0.7364074655787349,0.5835294641687266,0.9599259047006097,0.30463120396097076,0.3395739842767926,0.28828563714958677,0.7097020330186304,0.5398006446558842,0.5188860649159217,0.5276957737402388,0.6856329463620633,0.6370948452377011,0.596269056882095,0.7512799715601437,0.2876389248890087,0.36398220255555314,0.2012718188026839,0.23618890947243765,0.966751761206887,0.47968879568973977,0.5793338222542359,0.5378845343201866,0.8878744108206237,0.41960755997397725,1.025057799003094,0.42428589070409434,0.3755440303001005,0.6300468604518358,0.5922189582489966,0.6551080762113717,0.762437953730617,0.6250027732084712,0.7673420601342913,0.3528819761762534,0.7399956646478343,0.25013191655587597,0.6091536282725069,0.6218741512317921,0.4189769486486545,0.3757005709849087,0.5517944608133737,0.6022585052461756,0.5212352044562804,0.45463768112415587,0.5499287269432986,0.5453849074070242,0.013374255532410317,0.19460235838863732,-0.013308937679326087,-0.0684663880297189,-0.11370809027918659,0.00858097304375103,-0.004935909698243113,0.2890462731725945,0.2193859778120285,0.017994003671695794,0.14920739468451566,0.29605553103333776,0.313032405498823,0.5938549252853124,0.5256736985765678,0.3785460647354664,0.3743924816607468,0.34347258035603545,0.25353014898594983,0.36306277675283904,0.02281883159395634,0.20706108047953944,0.6297223854691795,0.8570126539856678,0.38737092737128337,0.6756671447450312,0.7329491044896098,0.6485509889948126,0.5323529056681411,0.1739139453143463,0.30538717506248103,0.6725244063070179,-1.959432854944797
AMZN,0.11235438852254223,0.648919818240388,0.053919567554441244,0.329151112092161,0.4060958213118299,0.860832498363213,0.4894910716566643,1.3458186063447726,0.21629610319706968,0.3451827269568769,0.30247057053677967,-0.06291656950972184,0.16662051238893544,0.13640736903332792,0.45276696630443763,0.36204287562708215,0.5270987749424093,0.2159664254749099,0.2622936969818505,0.189852224827895,0.1443614452287765,0.2602222790073293,0.4475500993685798,0.8064541686048252,0.2793082620574987,0.6333445743029736,0.20143176450178615,0.3211260780056253,0.8774031962900435,0.32700019213849335,0.7029018800753469,0.3135597124093189,0.12207537788892285,0.4033527888847243,0.299554944329993,-0.048622978348285106,0.2310001921380215,-0.031746723952246356,0.09223492400004318,0.4010071935410255,0.7343630258170828,0.14043067999254805,0.5313995925467246,0.69412671409448,0.19964327753327862,0.38640070696120965,0.37649390203828015,0.44135837462646066,0.16128655472995618,0.24449548272103352,0.630430195550214,0.6064275575030826,0.21922551344240696,0.46661867340894986,0.2667137443951012,0.44458049480873185,0.167354581249499,0.44803178521169945,0.4776818822177453,0.39254577990041317,0.23405232473178186,0.46044227252944875,0.41136106948218376,0.32694676203407536,0.22092054463783153,0.38977563062444803,0.41299885907252826,0.03899136840300367,0.18990197913189474,-0.009149754524583152,-0.020608386851422366,-0.03349316167100651,-0.0034941614094175606,0.11286036324098392,0.19566117611138467,0.13305846683641234,0.0039907371247651265,0.07344928768016555,0.15969315087209976,0.2174897485279729,0.7132571043419818,0.6558130020565633,0.21520077325434894,0.3282082281238086,0.4076492953685559,0.32945698590016337,0.21134698852930026,0.01354458453025536,0.2719054008973303,0.8136396576832153,0.37505741408259474,0.2737919717871315,0.2151597120049672,0.9442180747237268,0.3096808040621254,0.6804051753535858,0.10805649525557809,0.06174025773185588,0.2949426157331775,-1.760649025084563
AVB,0.21001861430882995,0.5104798676240304,0.25900961939207445,0.45400082598022934,0.3792158976480399,0.4443069999381513,0.41548745870147136,0.21629610319706968,0.7503817032733726,0.4240800219525406,0.4249241890462997,0.15950980591673705,0.33631146331413336,0.15250357978279483,0.33109630295412407,0.44687230342552864,0.48306125008596484,0.34032996038320773,0.30908030802854203,0.26338811601755047,0.3514043152865635,0.33411698799484263,0.5130378894328845,0.5562769461926076,0.17335746914587075,0.29966235920409406,0.5423436705765553,0.3102659971077744,0.316276615883007,0.3428743682360347,0.4153546783468297,0.44964421275036565,0.3528458365118314,0.3115306713780539,0.3133487596705563,0.2011427072861302,0.21970753522420902,0.23467689851981857,0.28332962394173467,0.3823429428531534,0.1786284160308834,0.32821665377305503,0.5371772421302571,0.5779698436727285,0.3198644711055377,0.4183517976295295,0.4268480549858349,0.3682339585491115,0.27728651524832637,0.2229257842142891,0.42084290286434345,0.412583787014388,0.3127068286652509,0.41121485265981145,0.2431952450340108,0.38418714253942104,0.13793981030123512,0.3173129080929405,0.3003049157694131,0.10731465504592237,0.21663051457163748,0.2983415738900316,0.33037174953294485,0.17313332675259252,0.2093542562730085,0.2961492453975343,0.23071938333092534,0.06967598778242468,0.1779841986488353,0.022434611708209574,0.026980967227349884,0.02808317677723721,0.07157023328537127,-0.06359671361358891,0.19037067725980686,0.14940029866857635,0.011065123483316008,0.1267894887944291,0.19588638360258448,0.37468695066427404,0.33294932256994536,0.3560924012453775,0.280808221346651,0.23024426746837084,0.2451547759283799,0.227653148829138,0.16336752854211814,-0.031360326924087065,0.1524462921537999,0.45208631018533507,0.38705320507483687,0.30430165878614485,0.2695938529023657,0.3787860552229518,0.38227650184606443,0.36074251939036067,0.2206385349607741,0.272769368418496,0.35040489728683066,-1.041516844845163
AVY,0.20940856320141338,0.6762039080053623,0.20310424869358853,0.5789736890603925,0.5478404556019512,0.7297359872887155,0.6644029585670099,0.3451827269568769,0.42408002195254063,1.0598597546599031,0.5081318871383715,0.12687428636916329,0.43831434919191486,0.20909493736693374,0.49721896928584014,0.6364320048868021,0.6284485507288307,0.6969580409812454,0.32396861798525256,0.32589260586452107,0.3514118405579049,0.5015299028237884,0.6343785337135917,0.8170660622610263,0.41522876206223047,0.4628791089263776,0.35338476137388247,0.4363127745274571,0.6275255492694696,0.5971265500999519,0.451974406936597,0.7182844128104053,0.5035015648991173,0.4726709514844948,0.5439831111096682,0.2677748186608237,0.2780783694332964,0.2676663838898718,0.2600645946112752,0.5659520836770839,0.7014431881340041,0.42072068745131186,0.6797508375310076,0.8430697566436794,0.3492175098186783,0.863124437076769,0.471874591256645,0.4463489240022128,0.6704520280160756,0.39712631580823254,0.5581041965137896,0.6152430404645777,0.43819891223141766,0.6254746886945528,0.32854939531008603,0.5997429355932877,0.21454909590151885,0.4612010914994816,0.47113310464870406,0.3585032881056759,0.30536531810869544,0.4872542463210873,0.468918497028186,0.4054739280094229,0.37011472899172443,0.45018153918107917,0.44055612457629406,0.05263765019631955,0.18611615460533598,0.01278216826955445,-0.008413758431594712,-0.032146095514201306,0.10748094115014081,0.14247134577783888,0.3525472895160641,0.2620033761081868,0.016225861602442035,0.16759310334988547,0.23926669428723973,0.32105642438905274,0.5204273253458169,0.4663286810598781,0.33389373390800803,0.34398586374119844,0.32514249007631485,0.2717297120064173,0.31582380118596143,-0.050252157598523264,0.285469628755772,0.5655352414912815,0.5964913910857967,0.34904405481093703,0.42510436334833535,0.5829952174782057,0.5712908771673856,0.5255656173124476,0.21252817479591196,0.3193855501488446,0.6270823782482673,-1.3929945065504732
