,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,FB,FTV,GOOG,GPC,HIG,HST,JPM,KR,OGN,PG,PPL,PRU,PYPL,RE,ROL,ROST,UNH,URI,V,VRSK,WRK,XOM,IVV,IWM,EWU,EWG,EWL,EWQ,IEUS,EWJ,EWT,MCHI,INDA,EWY,EWA,EWH,EWZ,EWC,IEMG,LQD,HYG,SHY,IEF,TLT,SEGA.L,IEAA.L,HIGH.L,JPEA.L,IAU,SLV,GSG,REET,ICLN,IXN,IGF,IUVL.L,IUMO.L,SPMV.L,IEVL.L,IEFM.L,MVEU.L,XLK,XLF,XLV,XLE,XLY,XLI,XLC,XLU,XLP,XLB,VXX
ABBV,0.8116796687740777,0.22847869966851167,0.20706243272053193,0.23977270185948996,0.09753480410557396,0.16437148203639362,0.21660655289319827,0.0031895114929615187,0.2032575222888923,0.1869642684445802,0.22722318749489653,0.30259255057185364,0.18667532827153038,0.40391823200633753,0.21394468508692274,0.13410694771592677,0.25758521496211595,0.19367312337009931,0.03850198433765573,0.4235167176851117,0.24556619044217656,0.24404527422536007,0.2302418761280273,-0.033728502904939534,0.2442327013710794,0.1232105165037932,0.19847058227561873,0.20365140153660258,-0.04607016412820321,0.13588169868711206,0.11093862022780861,0.2263988717680913,0.23608222469342321,-0.05405703800067148,0.2299968960883244,0.2445805768418957,0.18919440169391674,0.27639137969297295,0.16584066346112106,0.22907389092052657,0.038632369107501945,0.262437008340654,0.1851809044471945,0.12941578150623395,0.413433325304153,0.11607802585419276,0.20555250083135612,0.21724529904195522,0.15063433273336102,0.15352968967655153,0.15254711475075114,0.07176210161276926,0.19786415818109812,0.14951864489813227,0.17791496848094154,0.14778440779355057,0.07926572531959657,0.1230074201357355,0.04837577945542727,-0.06844778125173054,0.15142379303719897,0.008992842246443195,0.15323172594916742,0.046325020603209144,0.10128167156828902,0.12201910323071857,0.022483433490041754,-0.04467371620867054,0.007121534944037623,-0.04631908991728277,-0.08548523040920673,-0.10969332129098552,0.0008611445459590634,0.026340017354052284,0.02496003639646077,-0.015433590303500258,0.021944640490531794,-0.010210805813896292,0.0010822890041518275,0.13650241794885992,-0.03486022910455285,0.10695093205755976,0.17145668576303286,-0.006066460439243134,0.014957793786006557,0.049693237386916535,0.02921807399813476,0.03276250150280683,0.07578355480535501,0.12190313984618217,0.2195885479375327,0.33826796505050644,0.1460546804628802,0.05425894808936543,0.1648475640389084,0.03427510924035205,0.2037399562315532,0.2560207191185228,0.18688731498061834,-0.3063212109652993
ACN,0.22847869966851167,0.9567118279418547,0.24250436228782146,0.36662229520031037,0.5624025139059681,0.7825488560805677,0.7098749139563068,0.6709785044879415,0.40179232811855137,0.5120052736487928,0.5321342608512355,0.25285031228634264,0.3418606701995984,0.27851322968443326,0.7207984925237292,0.6698560405340794,0.700158064200668,0.5277282484381358,0.3040886350384209,0.4442825402677316,0.28306959835118745,0.1339427986523489,0.6408446780244083,0.7646288832457147,0.3054769895148718,0.5346415328244284,0.4374033743055961,0.48456771744472643,0.7731417825221985,0.6193895599473118,0.7339634183440444,0.5369865272868516,0.3985954913524476,0.41344517046232576,0.5054338103661773,0.01931482304545843,0.3103588564263775,0.35992596344371325,0.280287775088196,0.41118680129678975,0.6057973591653024,0.33392463057362776,0.4762716057797052,0.6022116103079218,0.4899029451312427,0.6318331799054377,0.604306008777622,0.5542603917920003,0.4313591683645214,0.04426098440253179,0.5817701371637736,0.5404872267347532,0.3916716664486904,0.5552111279854608,0.4498220740949906,0.5609880505654424,0.49992285318452595,0.4965894498759604,0.4833018139845599,0.3831961897113566,0.40231756279709147,0.5160900654447927,0.4530083013323296,0.2935859335457272,0.3387845937454888,0.4285108275556432,0.42460516255479513,0.1799157049634968,0.32836724134826417,-0.0004612007147117198,0.013580155615335921,0.0563736847922862,0.13291327470163783,0.14778811591992064,0.06949563348953702,0.08144049351035938,-0.005773328284527102,0.03307209624982984,-0.10601765778298505,0.4774848512759238,0.4370572946935744,0.7158008527848566,0.372679334781611,-0.02839444458991803,0.1311669781546572,0.13189602197018976,0.03922369878874195,0.1611217448484972,0.13377507938857264,0.6876140756005571,0.49960543485429354,0.48341603358493346,0.1024325502796575,0.6390260066834842,0.4944981362694196,0.5356567143109899,0.3039417766519475,0.3500030495349842,0.5206636431440593,-1.828446692567772
AEP,0.20706243272053193,0.2425043622878215,0.661136197105318,0.27966272687967564,0.2318174760440042,0.0777423186102281,0.19153822400304693,0.1004936990938092,0.31685965652839376,0.14699965818432784,0.12668069803309265,0.2760081415343542,0.33276270711589834,0.24029928117020474,0.3086888744644335,0.1784149328039731,0.26854198788830336,0.1735920610793173,0.1575586381072649,0.3059916584040457,0.4408242228545956,0.25212596618663274,0.28439070014859935,-0.0020234756022105404,0.26360450491176163,0.0665106427106885,0.36840793830163593,0.10863718979594014,0.18845410985455324,0.14643262142818617,0.183601602921477,0.2093306462434369,0.22931834741743853,0.042964177562764584,0.07454899250904579,0.3588616906530003,0.2668597102260286,0.3522322557064344,0.33193818657068236,0.14642121278723808,0.031740869176942535,0.1708159099126891,0.2819173299340842,0.14875388328973638,0.37430248295485036,0.17512976328509028,0.1474490731656797,0.2876505834867864,0.23785562353278022,0.19687671670898663,0.18398065860540563,0.12812993247227442,0.0833050217298356,-0.0041485383677586085,0.04846108759267698,-0.007226949080415836,-0.025015978674999644,0.1212575366281515,0.07346501408783147,-0.07539489086806994,0.035196996639644526,0.09390777892985247,0.18256248077350082,0.024673420873516864,0.1032725440713477,0.1726452674786702,0.0030325352310695466,0.07991772445460435,0.07727037190309421,0.03341076198926652,0.05413940293097311,0.08482000547355917,-0.007419988630664208,0.04906282591963812,0.023117254689096922,-0.07093218329583985,0.01209948143851522,0.07501293342065667,0.10254029357193327,0.27012773800547596,0.08971313855586588,0.13667978578765205,0.26468129015699443,0.035457141935419614,0.023501958281513243,0.10538772370829076,-0.016252125225052955,-0.00466430159157532,0.045310744494626014,0.15261900907208525,0.15534046099831564,0.2549329694226644,0.20072846121280755,0.09720402105436025,0.21638649255794395,0.14039528999311437,0.5102235396037608,0.319593608547462,0.18733539029624738,-0.3544553070981474
AIZ,0.23977270185948993,0.3666222952003103,0.27966272687967564,0.8021166364533561,0.458318075705726,0.4224601634438277,0.6363762631879275,0.29734894587785987,0.37261397257345524,0.43268222849526583,0.5511929533533498,0.23717617170207658,0.31560639003256713,0.26460929784206244,0.34335518122930314,0.4837407551862413,0.4176330477947273,0.5126191409432089,0.24728531810966112,0.47004819780346724,0.3998512959348304,0.3733572616397884,0.42299615486764247,0.5159641827104615,0.277007122241834,0.2168884273808967,0.33546245492961596,0.4680211425779399,0.3221532442304271,0.4003775916273116,0.33797644025438567,0.4865315319203107,0.6009402842336571,0.4326528705569219,0.48827174577134136,0.23335049563223417,0.3069023752966651,0.29622785838815807,0.29326442223598365,0.5710747068595736,0.1859095406953148,0.5093621297213942,0.35422561794734353,0.4184673131686654,0.42582229160205426,0.6299991504089437,0.3602687046728869,0.3027141517195439,0.6013565063615457,0.22649565850224454,0.3673566290805231,0.4280589824792049,0.35569819963720845,0.3367829829049565,0.3070301482703864,0.3887128558405894,0.3009247071879244,0.3323369475544322,0.2703118171325986,0.13710035254065286,0.270210191573949,0.305445358177451,0.38367736099054217,0.17625066128368744,0.28894379600085524,0.37761502486041293,0.2283166680952694,0.018456848610713512,0.13814595782992276,-0.0275448085475998,-0.09119829449685442,-0.10857810050838473,0.06845293967726243,0.1351492850462098,0.13493339576084798,0.05522907107547931,0.02138536235728411,0.10480143876666598,0.08060885828000108,0.3713217192767208,0.2831328880587116,0.3477692631525936,0.38574349932605473,0.15067067700356912,0.14716969146760547,0.1614650535213291,0.13029746937990108,0.16281101642609588,0.11055905798573605,0.34153335216369424,0.5243938108787813,0.33320023764165346,0.334154603773772,0.3503476606621756,0.4593030575603267,0.2724871119032538,0.3146234362111518,0.320474595080334,0.4724328339774425,-1.0913270563192192
ALLE,0.0975348041055739,0.5624025139059681,0.23181747604400427,0.45831807570572597,1.1647889097624524,0.6452596791316881,0.6557706376880554,0.5681215069784877,0.4120316188580717,0.6040395902794562,0.5162402724521272,0.1504213581625845,0.38323464243846833,0.21805402803546128,0.5701412556653347,0.7151053429760602,0.611481883365174,0.5820511998423895,0.3668288372782293,0.37249984048389573,0.31605895000050943,0.23562485219269308,0.622112226761578,0.7704616937285216,0.3450820784565276,0.40390717736114373,0.4328414864476638,0.3724354934578228,0.6357799094099206,0.6946152919571031,0.4792150530741446,0.5643722719434855,0.40755225441778675,0.5215703580342971,0.48375586633636003,0.1576096976812591,0.28405963167217074,0.4054871900093024,0.24922360408386923,0.45460822796252703,0.5039613261683256,0.4159978872108299,0.542479412462981,0.6092906592202797,0.3689643800712122,0.6797698493755755,0.5131278842325878,0.5431647346639279,0.5824425856552786,0.09634415650186276,0.4876440034696502,0.5334810418340479,0.3135873013208754,0.48051858931922625,0.4104474206382857,0.5295167268476338,0.38995715311795,0.4917126614293194,0.4130543516109963,0.3207557245712572,0.3309255363730607,0.4966592399995034,0.36003793101724846,0.28128254638846767,0.22790273106462752,0.3821791912944538,0.3387796112476881,0.18860353316335918,0.2943403314613363,0.021392344139677513,0.033558888363263435,0.04295717123196191,0.28363606522504226,0.21965784249743395,0.03912645827899237,0.019605593176689116,-0.013320174450124093,-0.0019020995354475032,0.02147881688123979,0.47613286721148396,0.30233762006815385,0.5610489838233994,0.3398991803404053,-0.00297689165449402,0.03545179600894382,0.03177332039485983,0.028207708466900707,0.14554020197297995,0.008868295448636612,0.5434288475485519,0.5143068468178976,0.3574434678118799,0.16798247855504794,0.5421305467287397,0.5677286255280043,0.42087936394814013,0.2780122164163182,0.37840815750728,0.48221522888877555,-1.0909048175159068
AMAT,0.16437148203639365,0.7825488560805677,0.077742318610228,0.4224601634438277,0.6452596791316882,1.9785788516692737,0.989200672966049,1.0195703148758157,0.376138584833446,0.6132280654592026,0.7641340240801624,0.07712179040820291,0.2903402833741713,0.1639310961309163,0.6249848709600577,0.8421291561266034,0.9162771779486484,0.7315263734173553,0.34404143074059107,0.49680865338138674,0.24069558576389108,0.33795092332593457,0.7854945864725893,1.3401868384324953,0.33435736870242766,0.6917794267970512,0.3858258388007816,0.9626486306607649,1.1283366379719277,0.8107900891705346,1.0860569566632081,0.69089964375403,0.5369297596647968,0.8120998049519801,0.6526086715656642,-0.07823723956699946,0.32027158003319445,0.2569545092834204,0.2390377004983142,0.6198999299246707,0.9526497887643511,0.4616903012193083,0.4874040495517388,0.8266888519024717,0.47547978716608846,1.052455301898967,0.6971057062462327,0.4795489846108805,0.5327982178403582,0.1394341297086788,0.8098773155168203,0.9478887232803453,0.5346575615023366,0.8705237679534723,0.6214132697505915,0.8966581602665915,0.7473474712681977,0.7297091957732396,0.831711398849126,0.66927195880912,0.6125996172482616,0.8196938886105832,0.6132919596433266,0.4681272172320881,0.500821024955628,0.6041913809192468,0.7012500892901569,0.2776106466786355,0.5132015557347629,0.033586574315980874,0.028017675363843194,0.04321881357928881,0.18839619360533494,0.08233054944309343,0.031418486687581036,0.06546579691898259,0.02136314389676063,0.13155117759342022,0.08196239396520458,0.5567864949616532,0.9176760708263743,1.1519210538586153,0.526353614166277,0.16280565316661716,0.22243629259182526,0.14184876211636555,0.14325460410071958,0.28445232169281914,0.162048328765327,1.0768470652952795,0.6652456913052301,0.4627369956522447,0.297108164140044,1.005797625879886,0.6748560051966667,0.7519773213074643,0.14858312440254678,0.29855550518369733,0.6387463279417128,-2.256872828763903
AMP,0.21660655289319827,0.7098749139563068,0.19153822400304696,0.6363762631879274,0.6557706376880555,0.9892006729660489,1.424916865961363,0.8015756946860799,0.4420986571534009,0.7186560943479069,1.018459887289494,0.20039148217305044,0.3788874029830858,0.2828740864405272,0.605460186640383,0.8508288221697042,0.8506685323414345,0.9462236741841363,0.3863070740164156,0.6185440231823046,0.3684699729571767,0.4645241414989894,0.6701913379888399,1.1716630779629793,0.32782483804189483,0.42301593571900714,0.3653582253992995,0.9750200907072611,0.8768411107376458,0.8013077588006459,0.79388607563156,0.7064586968702752,0.8258342497606869,0.8246890196049986,0.979703176968873,0.15014821848684176,0.44007869248134307,0.3804986912788361,0.324162661731019,1.0350436327436758,0.7261714313984796,0.7627339314016287,0.4157030793628662,0.8249986421973755,0.5587265295611402,1.1561001834802738,0.7340424621586886,0.4751325372532081,0.8839670794350506,0.27486079873942276,0.7177221407269252,0.7948876202336173,0.7055876604084166,0.8659742219111697,0.6345282453963224,0.9163775969391951,0.7322001116980268,0.6786151213790775,0.6953778641010457,0.5476020213815639,0.5787469813403695,0.717065162844275,0.6671737322727058,0.4844587958484608,0.5798887232280003,0.6727746535321306,0.6224526685427348,0.09516224381002958,0.3619660208178716,-0.0952187024199907,-0.1626101154003586,-0.1556857091778291,0.003960948573404252,0.10436926055553607,0.2432517397361859,0.1084285542455605,-0.0017480129344918135,0.029401198567328965,-0.08162653830537198,0.5523988945928877,0.4996495185525312,0.8027783983439819,0.5707333377385371,0.20541971047658433,0.2590099629541654,0.16281350746014633,0.31017553979903995,0.3051473436607756,0.16574266481539604,0.749547718711273,0.9586435198957077,0.49445254012636286,0.4300768297227629,0.8209005914198029,0.774070533426406,0.6360402805298907,0.25398698628225086,0.4195978994937103,0.7826384601187516,-2.22388874174363
AMZN,0.0031895114929614485,0.6709785044879415,0.10049369909380924,0.29734894587785987,0.5681215069784877,1.0195703148758157,0.8015756946860797,1.6766008230039557,0.23367262461215102,0.3759776408417015,0.6178900879897833,-0.019299475096537833,0.19048946975426667,0.1786112451089313,0.6032824832270045,0.5642588630170993,0.6665914519135331,0.4245110681165892,0.4274263361743605,0.3606174647536317,0.15731494037339733,0.3018052145267344,0.5531201654819394,1.1826581850126467,0.314949458870022,0.6665756984456708,0.2587591495296259,0.5381734459136343,1.2660415343425229,0.5565933595049214,1.0151813821455544,0.4046397594958756,0.25556224016445916,0.6759461219084764,0.5357499750070047,-0.02352993235853409,0.3605671964726461,0.10442018701287159,0.1436993231089382,0.47490183550812914,1.0325010441235631,0.29014769321371653,0.41930298421066814,0.7068143763584982,0.3310599558265944,0.7432185576092802,0.6025481103309064,0.5207775098005616,0.3422129328656119,0.134653289083685,0.7097248049560498,0.7363800186378695,0.3620629700869715,0.5518000972436048,0.4699919969668961,0.5759397895581065,0.4918367847057569,0.5629369107184115,0.6288054348997734,0.5616557827381063,0.3952167433383987,0.6196708723301159,0.5296336991694184,0.3874529943249664,0.4254714003145739,0.5548816469891662,0.5342906736231579,0.189976811892995,0.39870748806544515,-0.030449681419893224,-0.015958735750444257,0.009847498763556613,0.09006352179019868,0.07209713008107536,0.13776265140907254,0.12032217472376713,-0.012936576739655557,0.03573048559814995,-0.028436169156072718,0.43141417254591796,0.7175909359883672,0.9117585585816953,0.3736322273914586,0.04516187835616826,0.23098088064054906,0.08413579472227187,0.235166887033184,0.3148754346863303,0.23933241101374725,0.8730939393844276,0.5303664239352175,0.36462044615539285,0.22664281848952939,1.0372700296607995,0.49393608324708943,0.8025788024632396,0.15812373280034622,0.18121473070933558,0.47856889315430334,-2.1417318161002865
AVB,0.2032575222888923,0.40179232811855137,0.3168596565283937,0.3726139725734552,0.4120316188580717,0.376138584833446,0.44209865715340096,0.23367262461215105,0.7597842711671875,0.4016133346562933,0.4116740274969013,0.25600627034784196,0.30436016182388503,0.19267764751079286,0.38261336382819255,0.5042993844655128,0.46030634732873554,0.3800054040848074,0.31124932271182626,0.38238405868433306,0.39420926451143595,0.21026790056597486,0.42945922927680996,0.4647585841991555,0.2540991400786986,0.31634160838792286,0.5291240156128586,0.30576756736253075,0.2602188989619171,0.3912782252660671,0.3735233934457993,0.4325120187411713,0.39020815346512683,0.3608886726443645,0.3615133094589683,0.19978586665854547,0.26925126768668145,0.32610021507245335,0.3531617687808557,0.3847882290534228,0.14461873608256953,0.3511773876478516,0.332620427370799,0.43795070678656667,0.35965306766553734,0.36273963913405827,0.39525261122867383,0.36078150848166873,0.36298180790686724,0.1485765567973002,0.33813557094120067,0.3867176658535237,0.2673836532325405,0.34967695585164155,0.2665149321269773,0.3665504651963322,0.2803209788674829,0.300321626989033,0.2840426812432639,0.12230196248483412,0.26430858845156957,0.289251264853386,0.3408982924590747,0.14571554576242307,0.266993978445479,0.3091828548372694,0.20974483452303183,0.1207586532575593,0.20454550179327824,-0.009859484128158146,0.011097809954863317,0.049055820449108375,0.10220786363603145,0.17977709304366452,0.13123706352735293,0.05537763091202818,0.0013706355100595422,0.0768992798074424,0.039400554089489344,0.5377027344679913,0.18552566290908096,0.34807422994756504,0.3496697635921874,0.08835697539586898,0.1152992763704572,0.13054615960231875,0.03799621783441192,0.0857077549593022,0.04107923213823808,0.3426499478768138,0.3725795251791794,0.32558360023616384,0.204787445086769,0.3147395068642544,0.3762550216678253,0.2571237177467757,0.3472498314188743,0.3141115949822044,0.35038744330493793,-1.0068910953001253
AVY,0.18696426844458025,0.5120052736487929,0.14699965818432786,0.4326822284952659,0.6040395902794564,0.6132280654592026,0.7186560943479069,0.37597764084170154,0.4016133346562933,1.0472700847449208,0.6167773904299888,0.15560793409926493,0.3378670697928157,0.21167339425619058,0.47550085227017097,0.5933117865462364,0.5319833323075237,0.7166095230953968,0.252541755921325,0.34569591354619034,0.292507853312673,0.1615315879482602,0.5079475659812074,0.7338356020719718,0.29631251736506353,0.40415658555297707,0.36730889293278074,0.5385451914894896,0.6327555562598054,0.6986113034024826,0.41742877438021825,0.6407042804259582,0.5534534083898797,0.602587660615173,0.5928491016974847,0.09214967885099544,0.2502943721190258,0.3351469748515648,0.25945697703671394,0.5684201518379021,0.5790728843412506,0.5243372938429787,0.4362351982079673,0.6068243474307513,0.3403322988431484,0.7254476954358091,0.6178745586868669,0.3853456359956383,0.7388150971958904,0.10236132596093431,0.45663512060603884,0.4960387763322307,0.4131587187495112,0.5828497989987033,0.43327696752377404,0.6282005903640767,0.5033362158428649,0.4136838377037488,0.4175557856672101,0.27654637396290305,0.43913875246769374,0.44743362805302633,0.40122109139570195,0.27154501849391327,0.3045778615005943,0.3937867460886884,0.36355823732938675,0.055545295168761735,0.20802490930486542,-0.04523861403318473,-0.09091980666453561,-0.0895920327179323,0.13221359411517827,0.13293707607709662,0.10885827024399088,0.09807197988433362,-0.014317059087129668,-0.07648327592096059,-0.136846854851927,0.46206982643154787,0.27626496175754783,0.5168503964106366,0.39561389724867596,0.07718105693964361,0.09260660258404535,0.11752115661832184,0.12436268935952983,0.14543379080138985,0.07967517311797301,0.4920551867832896,0.5882179475859428,0.34486276471700983,0.17645988914058122,0.4511971189617193,0.5360813668515919,0.39272317983106303,0.21926057334567212,0.3385953181120343,0.5850149559375867,-1.2500995821072174
