,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DRE,DXC,FB,FTV,GOOG,GPC,HIG,HST,JPM,KR,OGN,PG,PPL,PRU,PYPL,RE,ROL,ROST,UNH,URI,V,VRSK,WRK,XOM,IVV,IWM,EWU,EWG,EWL,EWQ,IEUS,EWJ,EWT,MCHI,INDA,EWY,EWA,EWH,EWZ,EWC,IEMG,LQD,HYG,SHY,IEF,TLT,SEGA.L,IEAA.L,HIGH.L,JPEA.L,IAU,SLV,GSG,REET,ICLN,IXN,IGF,IUVL.L,IUMO.L,SPMV.L,IEVL.L,IEFM.L,MVEU.L,XLK,XLF,XLV,XLE,XLY,XLI,XLC,XLU,XLP,XLB,VXX
ABBV,0.7844495000625101,0.2565082534891165,0.22351302556044753,0.24388621641173688,0.18663070072401974,0.21593018137182957,0.23294845818254642,0.25724523402163424,0.22988287511779698,0.19495289412292954,0.24402995933929633,0.2879349086239364,0.18170491497178046,0.3997834532351752,0.2592374312923092,0.19866460625063742,0.3183090091668361,0.1287687627568568,0.21463978140147133,0.39209130536148457,0.27057929720755436,0.29442750736721135,0.23791633025898376,0.05777737007994553,0.21480594081430024,0.22703902248212474,0.24722611471439454,0.2554134465144454,0.0308863359939173,0.18798046273199204,0.1551550467776548,0.2788913227830199,0.27550117739071456,0.09253356647961629,0.2331943978528663,0.2511591550726491,0.23118358006943276,0.23164674045235786,0.19287004828049437,0.23610281517679352,0.073558444782266,0.2840863473439198,0.21149706727263334,0.11782957709174752,0.39771604470777067,0.15083337975005276,0.1941641263605735,0.22740610900273542,0.17353519352698327,0.22413406465918534,0.1831927057799,0.1298264478971249,0.16855648351159824,0.00640152620547761,0.04112062958388653,0.005456177667310745,0.03334752580430449,-0.020353238911967057,-0.012290880961598817,-0.036723093387097706,-0.04829181696232109,-0.003926016489041864,-0.006663324765638548,0.004192609608262719,0.1254106267573496,-0.027622198724373388,-0.03325314932104616,0.04089146830772621,-0.011197077553272575,0.005909700097644743,0.0181162588175115,0.04868976546299382,0.06750019826022967,0.018620953576038688,0.11015089321030876,0.07496448927560165,0.004225273304654121,0.018390865564704137,-0.026003452146547788,0.18992383138194718,0.06864065771588235,-0.01623615375464349,-0.003977815607973439,0.029204579143922434,0.03996834447559982,0.00855639066494001,0.03375936476750318,0.04271078527746409,0.03190629483858115,-0.01675761816340807,0.04108112951518911,0.018923150916993675,-0.0266667039232511,-0.008948199634077426,0.04064669140971134,-0.02603931425065044,0.02407185445169694,0.007750157609284062,0.004134628272890293,0.14574515737044297
ACN,0.2565082534891165,0.9501371190287141,0.26756194644349157,0.30921913783336125,0.6490705123848161,0.902957404026276,0.803437990113691,0.8377205087952807,0.4444220694838655,0.578425780350335,0.6631429291927963,0.26135783002102525,0.4032394606917853,0.30688934949601193,0.7522436288117752,0.7411202522264656,0.770563843693272,0.5488268473530127,0.37330415250664256,0.4045709719889528,0.3535896546277573,0.298957135542853,0.712447553312866,0.8730063840956359,0.3914644234761119,0.6693130428316184,0.40906604659160717,0.6831960634418807,0.9226890176431988,0.6768864778009432,0.8138941343386454,0.5838244906891886,0.5267869184556118,0.5072838730846314,0.5739514844980931,0.18885694214381993,0.28349856678909396,0.4194684152138331,0.29803618802771764,0.5024668232824092,0.712996237126285,0.41815781800625196,0.5196343798293954,0.4097491431271348,0.5701545568464894,0.7559211005058082,0.6799638990310376,0.6195142535905714,0.4838729159933373,0.2086032051068903,0.5932477386923065,0.6072319657596293,0.4384426228254197,-0.012377038451659767,0.03131191268526521,0.012748476135928413,-0.0005747714462943328,-0.03253718762792432,-0.02961759464341447,0.014247728986690394,-0.011752068286263394,0.5592057485155676,-0.01845312641508602,0.018957210039787835,0.44034775945039106,-0.04019188018496304,-0.011791782148392643,0.030431945042099548,-0.0010081255190665134,0.017053742957376702,0.02775598252582686,0.040310958902142556,-0.07266031266744799,0.13765526356062846,0.02557001794858684,0.18025536250913107,0.005164588691712965,0.011819810294310337,-0.11265535329156905,0.48619897198681933,0.07381492144406154,-0.01841694136018431,-0.036763309611901517,0.047012822206555636,0.09023554977877539,0.14508910215745638,0.033767952315006726,-0.0023104219582423735,0.08848307462837599,-0.019361718982434988,-0.07381962819651058,-0.022615610191271927,-0.08959697984237144,0.0073060134780656835,-0.050745287368012156,-0.05433605874692097,-0.04474796986131546,-0.034458261668632556,-0.05339633974896181,0.3467082368603196
AEP,0.2235130255604476,0.26756194644349157,0.6152039946978021,0.26809991750367623,0.2671203422644777,0.1337107332905572,0.27365572883859046,0.2403200570862591,0.3268212372149745,0.1667932744491044,0.2195300610406016,0.25376898152324956,0.30784586052308444,0.2594740017754242,0.32469801970951107,0.20667191279600838,0.29518753852537855,0.1902219847100082,0.21996601074268796,0.27985830943642925,0.4338365857525787,0.27872754034746505,0.30260395323522044,-0.0022421812122195755,0.2051570452977506,0.13837394386262228,0.32208746483021156,0.166327208724329,0.1823916587750367,0.19855024272080496,0.21626416690382522,0.2163576622892777,0.2885602227706537,0.11145735260853808,0.17871630658327745,0.345753019948289,0.23572019959344095,0.31348941374904055,0.3386237343892417,0.2151654512595789,0.079303308120333,0.2206664531764047,0.3144562480697999,0.09814844123782936,0.38694733813812804,0.19168783778844972,0.2145424532301336,0.25786057402793944,0.21812079701555256,0.23209651648752957,0.20751336481404553,0.1574736695643238,0.11981036984403602,0.01975776236422017,0.0832368091481451,0.0558502064871842,0.039893511412321676,0.01833918709683137,0.031051022937151097,0.039317693757559884,0.014136295320672513,0.115620761861655,0.06275928092814521,0.0400709180209463,0.16657254219004464,0.044952832133356255,0.025885240192586697,-0.026123153174461313,0.02244083772756759,-0.011234774361781795,-0.02010559728861631,-0.0395239714644021,0.011434670613366164,0.08768991230686057,0.09779000972066468,0.09671976723375295,0.024891593250338417,-0.013570643282080474,-0.017507327181538364,0.27102509334863406,0.08690026045382471,0.07272719438298164,0.04328226739192201,0.09536263200607731,0.12082024865056679,0.10304547979232646,0.08433823556863482,0.08212608287528206,0.08046850759171967,0.0697373216694871,0.08133719187614194,0.040095781286352716,0.11074805697168237,0.060813731113847594,0.0783333221339042,0.05487190367669128,0.01899031029289411,0.040677274246358454,0.08535306001929081,0.2030475166311415
AIZ,0.24388621641173702,0.3092191378333613,0.26809991750367623,0.7736074822135435,0.3573248224257285,0.49219421253543694,0.6104786924171938,0.3178437819888057,0.3536650873364288,0.3615057046363597,0.556447333344517,0.2478233353659145,0.21222102022613085,0.26607420047869795,0.3171579862627491,0.32405929203435646,0.41979625983926694,0.47399349012058395,0.2534584763813605,0.43173459606468,0.373130173574542,0.4544203690072399,0.34049790363448984,0.41343676982700456,0.18448020397640005,0.19544335387576392,0.26887729858003273,0.4441933956722224,0.2944054078536883,0.37609032504244005,0.33830672932623823,0.3739094027479281,0.6033880981653726,0.48346675012580714,0.49900846092472134,0.14341762581687892,0.267405614174295,0.21720860476108755,0.289501667730713,0.5494977537401754,0.16348411720839232,0.5122827329538551,0.2813181698002788,0.40158579831521907,0.344610122394824,0.5628594654326291,0.39339272855148466,0.2634966675000832,0.5550441624536113,0.3118120752069279,0.31884729455118355,0.38847131620190756,0.3061229973327961,0.10409532804336717,0.07073690597248365,0.11946676842106295,0.08636438493263203,0.04012258135986436,0.06095630663036097,0.08560518189534329,0.06149739149863295,0.2579191563355625,0.10641078106707089,0.10722560465099491,0.2511010286176902,0.06356518600325553,0.06309860627870324,-0.0025855572102031392,0.03224425390066654,-9.822259221458737e-05,-0.009585911151702852,-0.040175347085665176,-0.011247208591728088,0.04790193271389769,0.0697593007458536,0.11522760020790507,0.04054184688119948,0.06722448204500739,0.06657254059850196,0.33636854175518377,0.09656032575328936,0.14187941339991225,0.08058825123055867,0.15763981127447502,0.12797635088458933,0.06556926082223899,0.18185931615576728,0.1554080788208506,0.2100650760165462,0.12826478844675612,0.12004539418678112,0.09334510059734946,0.052734217401151286,0.1413486621013476,0.14200565041858018,0.10967022090470004,0.0571428438316626,0.11999296740049446,0.12753718885402426,-0.030387651657721663
ALLE,0.18663070072401983,0.649070512384816,0.2671203422644777,0.3573248224257285,1.1912560512865944,0.7610759600608563,0.7338524178823668,0.7667069143727158,0.4408727832363151,0.673879644339167,0.5801516337744523,0.16645587721604355,0.4367259573531332,0.2626595457246921,0.6432139106707185,0.8230531240606163,0.6937419628816478,0.5521368413101534,0.4801548493649139,0.27918148145036614,0.37394119763906003,0.25503133078163676,0.6618807144978618,0.8451591436907129,0.4045830404859652,0.566400972334512,0.35195612793439746,0.5621882863053136,0.7758630403559582,0.7386281389696938,0.5849386001608862,0.6465992581180877,0.5245850952180323,0.5395743145787812,0.5510235375681072,0.2787647244353118,0.3027909988706915,0.4254367567600973,0.2774517180733041,0.5154014418951299,0.6336507135899799,0.4470860755388518,0.5949697668886254,0.4276894746555989,0.4269142513132226,0.77295113647459,0.5298637100697805,0.5682694685471927,0.5031336882785364,0.13798965313025371,0.5030158402712367,0.5880644383122897,0.33358611098495095,-0.009270232383084363,-0.04836764783148723,-0.0044107166381628865,0.011496769795381388,-0.022646402023949585,-0.018314188984403585,0.03460849131809505,-0.014149715519390572,0.4991285856509076,-0.06368722171702447,0.0435335867429957,0.32697572731331476,-0.048585541871910304,-0.009628647783592025,0.012187037878011528,0.0055550064196075,-0.002820851876837671,0.023695480622287032,0.05820129352560073,-0.0864808419183837,0.1480419650563923,0.1406047949464993,0.20803443660413434,0.05079022895602372,0.08402166010608243,0.07618913214825422,0.47676497910834764,-0.02711286339930484,-0.044264502286561126,-0.02770003792701075,0.15252853906537267,0.1641589947066701,0.03440660637519593,0.09642751348170836,0.1324590384731726,0.11464819174051698,-0.04942429886194919,-0.05239893594708023,-0.0313090635509086,0.039773766551151585,0.004136758599696563,-0.034563316000183225,-0.12589937802928555,-0.056797521498696796,-0.03051266882330977,-0.055362203664866334,0.6719831228156108
AMAT,0.21593018137182948,0.9029574040262759,0.13371073329055724,0.49219421253543694,0.7610759600608563,2.158479659004257,1.153127118624746,1.1824026999161286,0.4671073926181468,0.7517635772854662,0.9761401111346961,0.14371771296315766,0.3433662964150171,0.21844001579872213,0.7513790364805074,0.9380958284620441,1.069647791979537,0.8514934885923424,0.45112346505044715,0.49224865219455954,0.35439210078477446,0.5688709130409696,0.8566620592098491,1.4997098015485784,0.4206156526283958,0.8431810902822318,0.4161642566022804,1.2145272183560032,1.3587790345964321,0.9562367944146984,1.2186277397557832,0.7992330203654797,0.7637461669591655,0.9968658953895317,0.8110554894044945,0.00653775542999795,0.34233018121783215,0.3205702830743761,0.3245502640663174,0.7492682685442531,1.1008402553144199,0.6161247307379567,0.526373688454147,0.8070647959336523,0.5593756535832737,1.2544191069495008,0.8661898614553545,0.6013616984732473,0.6583451726868818,0.36599235701169397,0.8299876264392869,1.0383630235991255,0.6127342362316636,-0.0432119996844265,-0.026578962318008305,-0.03726208777936561,-0.030525106267000633,-0.05688729759014894,-0.13043391548633673,0.053756867482900615,-0.060067289280050895,0.8886770303923774,-0.05392159847083418,0.0031915240863243494,0.6015527108356377,-0.09396370468097287,-0.053342861530922735,0.05284759862843061,-0.03547513578026412,0.01890904476752867,0.06385752886753512,0.13088082835376375,-0.10764016117529872,0.1850794264969548,-0.07936158337219283,0.08828158248438799,0.01766875216169939,0.07100309137248952,-0.029533509614221236,0.6106246833873107,0.00027082934246790515,-0.15025451574563675,-0.07038553274256465,0.12796558949617115,0.03925241088078542,0.2210792959415402,0.065480983406424,-0.022054057973442714,0.12125297073490407,-0.15310537650180103,-0.0708131010538171,-0.03920995287862862,-0.06069172254060288,-0.10156917900466493,-0.04652972558441079,-0.12209101585870036,-0.008051683320511788,-0.01650491486016394,-0.06544474929892585,0.8693260285908817
AMP,0.23294845818254636,0.803437990113691,0.27365572883859046,0.6104786924171939,0.7338524178823668,1.153127118624746,1.4969489101474498,0.9347352908394263,0.4991016361753892,0.7778001189599645,1.1502605683255482,0.21932444350759014,0.4399522761095943,0.32478905200464697,0.6919723497075275,0.8813154481991469,0.9318656484641122,0.987903359529393,0.4255468931716026,0.55164752617855,0.46470633279259277,0.6123565531590835,0.7560035094743428,1.240115441738815,0.3768956245891768,0.6056766885626087,0.4045081069819133,1.1275531610689797,1.0603311761668173,0.8729526573943014,0.9261220267931476,0.7258421695155836,1.0039856105485232,0.8943866286398374,1.03040302061112,0.24576906938294696,0.3801313134705324,0.41690247038548756,0.3827357716782324,1.0871208250504223,0.8623383561419146,0.8227226970357352,0.5066438524519499,0.5954879622278386,0.6348176490559064,1.2392412482133788,0.864728523413233,0.5403530713325448,0.8968017348269867,0.4486737474909968,0.7223940020141928,0.8461354320362667,0.7228918452207534,0.1908256275094219,0.08724166629822953,0.21187207794992857,0.1576605353334372,0.08697048167109386,0.07217903020920902,0.21595471101539448,0.09347059963456043,0.7751277010170401,0.07676579832002874,0.15423616744898794,0.6683310113214879,0.046025299863942756,0.12095120242035817,0.005433629613356597,0.06262710930084234,0.005900856136641633,-0.029963863458503128,-0.06705795846072593,-0.14650817622735543,0.18182205111976835,0.04231520519490853,0.22205212395846058,0.016891230435188087,0.08990547277077426,0.08866042078198497,0.5665477954736488,0.16058063714986867,0.12580358761178317,0.02058334848924825,0.09574560013044553,0.08323309005483043,0.12221856349431637,0.1479042593145145,0.036109342269438,0.1910093249963529,0.10288889247508153,0.06192473710509202,0.008627419001956994,0.06542646254261711,0.17004768330856448,0.05174009734046284,0.07469627304233724,-0.048812239100372946,0.014891685402001748,0.05671108313186675,0.10953346522446972
AMZN,0.25724523402163424,0.8377205087952807,0.2403200570862591,0.31784378198880564,0.7667069143727158,1.1824026999161286,0.9347352908394262,1.7961243330855,0.4858589854644449,0.55051215824873,0.8396748327391309,0.0856717980931963,0.35655767475713385,0.279420627598337,0.7773427757794419,0.7550588501405914,0.8226755065939966,0.46841699363723815,0.6215335359548836,0.3274899704703543,0.3470900507793537,0.4736113488810172,0.7275868756150722,1.368187136502022,0.4319640345754325,0.9147640666159527,0.5194680587818716,0.827882349774155,1.3361081056313566,0.6834913726065649,1.0947730307633388,0.5606975395121752,0.46129641455398895,0.8387812237211049,0.6341177520615348,0.15800815265956436,0.3298416578293655,0.28370727393711753,0.2605677167089238,0.6238773518559667,1.150899734769056,0.459103881712798,0.5267435728863744,0.5315941716477462,0.5321269709088305,0.9173171278558976,0.768748277340694,0.7391047662219717,0.4047442841698364,0.3528211797600609,0.7551527899332533,0.8373252373405149,0.4564344337384044,0.026894389518745353,0.04773606841660947,0.04541069500006697,0.019348130959562403,-0.06588566322408822,-0.12109777746220465,0.0846367748229191,0.0018305704379070781,0.6601391330362805,-0.09506364732378529,-0.0009671974405788235,0.5644576866623728,-0.10909850636679792,-0.008910512454767422,0.029518672378009148,-0.0151202954178686,0.029461940722460285,0.019082931411731265,0.03257990992371779,-0.13192689880384253,0.19301474186559525,-0.010522577098266851,0.16880370699523767,0.007908879673138934,0.011154010779397518,-0.17098224814159158,0.598528465206962,-0.03947439944883493,-0.16359714816595142,-0.06773518920344172,0.02307600963943302,0.04251196184596988,0.1205244001105991,-0.015769975721207852,-0.03248844789793837,0.008775841748436257,-0.1666581933039314,-0.08525434580666266,-0.0725144438072698,-0.15872306141374315,-0.08023246048932067,-0.0994750776744126,-0.19550792141140702,-0.12603647976632718,-0.06470079133804198,-0.06943994203768945,0.7304182348189986
AVB,0.22988287511779698,0.4444220694838654,0.32682123721497447,0.3536650873364288,0.4408727832363151,0.4671073926181468,0.49910163617538916,0.48585898546444495,0.725752058907055,0.4169259909306003,0.499189952859982,0.26456161432494274,0.331028759852054,0.2135225311496463,0.4558161185228519,0.4969395193238239,0.48590909274262045,0.3848810342911258,0.2878579036223865,0.39948318975487035,0.4040916567388017,0.3058520442194914,0.4752509279609495,0.5384039871770728,0.2706548802841007,0.3560783176708436,0.5173825326256829,0.3881296110708902,0.32335278408521034,0.3941363761010433,0.43364818533064553,0.40076745222349947,0.4568804578377619,0.404998518432982,0.41093025250458926,0.23426124208974908,0.21877149427207832,0.32816310468030774,0.34505674776450745,0.4177825917672421,0.23748757155090314,0.36475890407261563,0.36396256504078733,0.28724478661550923,0.42683409459882216,0.42971861366536773,0.4772961936298983,0.45580831135067434,0.34949131027820524,0.2586421459618552,0.365141158713553,0.41733554825019265,0.3019556163290252,0.07513463698194726,0.0748490107393509,0.0791385072081972,0.08378642254467701,0.021536843315872103,0.05648844088056666,0.08341402580340272,0.05040865450634766,0.3204368610872822,0.07387631553983107,0.08662883752910934,0.36893218587306986,0.0464078484748884,0.05513510187606142,0.05148121862821963,0.06822484748156135,0.006836323113004059,0.0414683943457046,0.0754689043471873,-0.0018469835363786418,0.2270631132075001,0.18537259790818417,0.19085811046562934,0.043646152998570505,0.061779969402530235,-0.003298035471350492,0.5280304765689889,0.11059702905261955,0.10272034416992623,0.025179917711457007,0.12892353107934365,0.15158337632327037,0.16463372349300529,0.15181002417499653,0.14945732058474057,0.2133707128869646,0.09296641228789562,0.07041390882680332,0.06875246336537646,0.006537355152380819,0.12499931839639843,0.07061895515301195,0.08073252173551841,-0.004022483185900559,0.03734405911548949,0.08278923987824192,-0.004943831689465388
AVY,0.1949528941229295,0.578425780350335,0.1667932744491044,0.36150570463635967,0.673879644339167,0.7517635772854662,0.7778001189599645,0.5505121582487301,0.41692599093060023,1.054639291261557,0.7009247591041078,0.16598454637746665,0.38829775273980643,0.23433432128355128,0.530702416871186,0.6652437482978499,0.6229745538315768,0.7308632684801661,0.26557608968378027,0.27915176360043525,0.345456752385138,0.2419124963545124,0.5577273004635873,0.8191223769166425,0.39593418516529416,0.476605324749307,0.3459809133915452,0.6623184330274208,0.7598464137198917,0.7158146064041216,0.551407296342288,0.6744261673962719,0.6711137568532347,0.6482465471535166,0.6355792926485115,0.1857641057514264,0.2377667602603148,0.36153965979321706,0.2753732359535716,0.6158290604409704,0.6665921846723988,0.5593012594073633,0.4718584621595216,0.5253645799358669,0.39747351576174694,0.8316305530698463,0.6502978073300232,0.427269197327503,0.7319072861058876,0.18316110247993708,0.4699527389867802,0.5456719944517214,0.4213169090726868,0.0003172512883610264,0.0001217243312958998,0.01542493405705461,-0.0039337395764309354,-0.013743199517628323,-0.04730668281793342,-0.021794758530792584,0.015989551525735578,0.48261310851879896,-0.055801078986532006,0.03286766836610286,0.39630351522003643,-0.054191158123136206,-0.026715113592257277,0.07285106023529091,0.046095984579500114,0.027931036737534876,0.053358675935834946,0.09957211288267444,-0.01587919845118391,0.16323130559183108,0.06660321871582432,0.18869500666695244,0.02752638526261978,0.044470493256216756,-0.0009662013367894481,0.44263252557742183,0.021663119203773167,0.04082619799675244,-0.03583984825026547,-0.006427890091211349,0.033960593827995926,0.05039557511669805,0.1007552611309903,0.05893832693043019,0.16766966291916274,0.04316584563916335,-0.06067319016747286,-0.002083978796932194,-0.017777423944672837,-0.005039084865355128,-0.04835714818812197,-0.00843759241126626,-0.04240441469371822,-0.01716713060129817,-0.044904354651671086,0.3058111093910616
